NCT Number,Title,Acronym,Status,Study Results,Conditions,Interventions,Outcome Measures,Sponsor/Collaborators,Gender,Age,Phases,Enrollment,Funded Bys,Study Type,Study Designs,Other IDs,Start Date,Primary Completion Date,Completion Date,First Posted,Results First Posted,Last Update Posted,Locations,Study Documents,URL
NCT01336023,"Dual Action of Liraglutide and Insulin Degludec in Type 2 Diabetes: A Trial Comparing the Efficacy and Safety of Insulin Degludec/Liraglutide, Insulin Degludec and Liraglutide in Subjects With Type 2 Diabetes",DUAL™ I,Completed,Has Results,"Diabetes|Diabetes Mellitus, Type 2",Drug: insulin degludec/liraglutide|Drug: insulin degludec|Drug: liraglutide,Mean Change From Baseline in HbA1c (Glycosylated Haemoglobin) at Week 26.|Mean Change From Baseline in Body Weight at Week 26|Number of Hypoglycaemic Episodes|Change From Baseline in Incremental Area Under the Curve 0-4h (iAUC0-4h) Derived From the Glucose Concentration Profile During Meal Test|Mean Actual Daily Insulin Dose,Novo Nordisk A/S,All,"18 Years and older   (Adult, Older Adult)",Phase 3,1663,Industry,Interventional,Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment,NN9068-3697|U1111-1119-1174|2010-021560-15,23-May-11,24-May-12,22-Nov-12,15-Apr-11,2-Jun-17,19-Feb-18,"Novo Nordisk Investigational Site, Birmingham, Alabama, United States|Novo Nordisk Investigational Site, Anaheim, California, United States|Novo Nordisk Investigational Site, Bermuda Dunes, California, United States|Novo Nordisk Investigational Site, Concord, California, United States|Novo Nordisk Investigational Site, Encino, California, United States|Novo Nordisk Investigational Site, Fair Oaks, California, United States|Novo Nordisk Investigational Site, Fresno, California, United States|Novo Nordisk Investigational Site, Greenbrae, California, United States|Novo Nordisk Investigational Site, La Jolla, California, United States|Novo Nordisk Investigational Site, Long Beach, California, United States|Novo Nordisk Investigational Site, Los Angeles, California, United States|Novo Nordisk Investigational Site, Montclair, California, United States|Novo Nordisk Investigational Site, Monterey, California, United States|Novo Nordisk Investigational Site, Orange, California, United States|Novo Nordisk Investigational Site, Poway, California, United States|Novo Nordisk Investigational Site, San Diego, California, United States|Novo Nordisk Investigational Site, San Diego, California, United States|Novo Nordisk Investigational Site, San Diego, California, United States|Novo Nordisk Investigational Site, San Mateo, California, United States|Novo Nordisk Investigational Site, Santa Barbara, California, United States|Novo Nordisk Investigational Site, Tustin, California, United States|Novo Nordisk Investigational Site, Valencia, California, United States|Novo Nordisk Investigational Site, Walnut Creek, California, United States|Novo Nordisk Investigational Site, Colorado Springs, Colorado, United States|Novo Nordisk Investigational Site, Denver, Colorado, United States|Novo Nordisk Investigational Site, Golden, Colorado, United States|Novo Nordisk Investigational Site, Waterbury, Connecticut, United States|Novo Nordisk Investigational Site, Newark, Delaware, United States|Novo Nordisk Investigational Site, Clearwater, Florida, United States|Novo Nordisk Investigational Site, Delray Beach, Florida, United States|Novo Nordisk Investigational Site, Fort Lauderdale, Florida, United States|Novo Nordisk Investigational Site, Hialeah, Florida, United States|Novo Nordisk Investigational Site, Jacksonville, Florida, United States|Novo Nordisk Investigational Site, Kissimmee, Florida, United States|Novo Nordisk Investigational Site, Melbourne, Florida, United States|Novo Nordisk Investigational Site, Miami, Florida, United States|Novo Nordisk Investigational Site, Miami, Florida, United States|Novo Nordisk Investigational Site, Orlando, Florida, United States|Novo Nordisk Investigational Site, Pembroke Pines, Florida, United States|Novo Nordisk Investigational Site, Tampa, Florida, United States|Novo Nordisk Investigational Site, Atlanta, Georgia, United States|Novo Nordisk Investigational Site, Columbus, Georgia, United States|Novo Nordisk Investigational Site, Conyers, Georgia, United States|Novo Nordisk Investigational Site, Decatur, Georgia, United States|Novo Nordisk Investigational Site, Lawrenceville, Georgia, United States|Novo Nordisk Investigational Site, Roswell, Georgia, United States|Novo Nordisk Investigational Site, Woodstock, Georgia, United States|Novo Nordisk Investigational Site, Meridian, Idaho, United States|Novo Nordisk Investigational Site, Nampa, Idaho, United States|Novo Nordisk Investigational Site, Avon, Illinois, United States|Novo Nordisk Investigational Site, Chicago, Illinois, United States|Novo Nordisk Investigational Site, Gurnee, Illinois, United States|Novo Nordisk Investigational Site, O'Fallon, Illinois, United States|Novo Nordisk Investigational Site, Fishers, Indiana, United States|Novo Nordisk Investigational Site, Franklin, Indiana, United States|Novo Nordisk Investigational Site, Indianapolis, Indiana, United States|Novo Nordisk Investigational Site, Michigan City, Indiana, United States|Novo Nordisk Investigational Site, Muncie, Indiana, United States|Novo Nordisk Investigational Site, Crestview Hills, Kentucky, United States|Novo Nordisk Investigational Site, Lexington, Kentucky, United States|Novo Nordisk Investigational Site, Metairie, Louisiana, United States|Novo Nordisk Investigational Site, Metairie, Louisiana, United States|Novo Nordisk Investigational Site, Hyattsville, Maryland, United States|Novo Nordisk Investigational Site, North East, Maryland, United States|Novo Nordisk Investigational Site, Rockville, Maryland, United States|Novo Nordisk Investigational Site, Buckley, Michigan, United States|Novo Nordisk Investigational Site, Southfield, Michigan, United States|Novo Nordisk Investigational Site, Southfield, Michigan, United States|Novo Nordisk Investigational Site, Troy, Michigan, United States|Novo Nordisk Investigational Site, Chesterfield, Missouri, United States|Novo Nordisk Investigational Site, Kansas City, Missouri, United States|Novo Nordisk Investigational Site, Saint Charles, Missouri, United States|Novo Nordisk Investigational Site, Henderson, Nevada, United States|Novo Nordisk Investigational Site, Las Vegas, Nevada, United States|Novo Nordisk Investigational Site, Nashua, New Hampshire, United States|Novo Nordisk Investigational Site, Flemington, New Jersey, United States|Novo Nordisk Investigational Site, Toms River, New Jersey, United States|Novo Nordisk Investigational Site, Toms River, New Jersey, United States|Novo Nordisk Investigational Site, Albany, New York, United States|Novo Nordisk Investigational Site, Bronx, New York, United States|Novo Nordisk Investigational Site, Northport, New York, United States|Novo Nordisk Investigational Site, Syracuse, New York, United States|Novo Nordisk Investigational Site, West Seneca, New York, United States|Novo Nordisk Investigational Site, Asheboro, North Carolina, United States|Novo Nordisk Investigational Site, Asheville, North Carolina, United States|Novo Nordisk Investigational Site, Burlington, North Carolina, United States|Novo Nordisk Investigational Site, Chapel Hill, North Carolina, United States|Novo Nordisk Investigational Site, Charlotte, North Carolina, United States|Novo Nordisk Investigational Site, Greensboro, North Carolina, United States|Novo Nordisk Investigational Site, Greenville, North Carolina, United States|Novo Nordisk Investigational Site, Morehead City, North Carolina, United States|Novo Nordisk Investigational Site, Shelby, North Carolina, United States|Novo Nordisk Investigational Site, Statesville, North Carolina, United States|Novo Nordisk Investigational Site, Winston-Salem, North Carolina, United States|Novo Nordisk Investigational Site, Canton, Ohio, United States|Novo Nordisk Investigational Site, Cincinnati, Ohio, United States|Novo Nordisk Investigational Site, Cincinnati, Ohio, United States|Novo Nordisk Investigational Site, Cincinnati, Ohio, United States|Novo Nordisk Investigational Site, Cleveland, Ohio, United States|Novo Nordisk Investigational Site, Columbus, Ohio, United States|Novo Nordisk Investigational Site, Franklin, Ohio, United States|Novo Nordisk Investigational Site, Kettering, Ohio, United States|Novo Nordisk Investigational Site, Mason, Ohio, United States|Novo Nordisk Investigational Site, Maumee, Ohio, United States|Novo Nordisk Investigational Site, Oklahoma City, Oklahoma, United States|Novo Nordisk Investigational Site, Beaver, Pennsylvania, United States|Novo Nordisk Investigational Site, Bridgeville, Pennsylvania, United States|Novo Nordisk Investigational Site, Norristown, Pennsylvania, United States|Novo Nordisk Investigational Site, Philadelphia, Pennsylvania, United States|Novo Nordisk Investigational Site, Philadelphia, Pennsylvania, United States|Novo Nordisk Investigational Site, Pittsburgh, Pennsylvania, United States|Novo Nordisk Investigational Site, Pittsburgh, Pennsylvania, United States|Novo Nordisk Investigational Site, East Providence, Rhode Island, United States|Novo Nordisk Investigational Site, Columbia, South Carolina, United States|Novo Nordisk Investigational Site, Greer, South Carolina, United States|Novo Nordisk Investigational Site, Pelzer, South Carolina, United States|Novo Nordisk Investigational Site, Simpsonville, South Carolina, United States|Novo Nordisk Investigational Site, Spartanburg, South Carolina, United States|Novo Nordisk Investigational Site, Taylors, South Carolina, United States|Novo Nordisk Investigational Site, Chattanooga, Tennessee, United States|Novo Nordisk Investigational Site, Chattanooga, Tennessee, United States|Novo Nordisk Investigational Site, Kingsport, Tennessee, United States|Novo Nordisk Investigational Site, Dallas, Texas, United States|Novo Nordisk Investigational Site, Dallas, Texas, United States|Novo Nordisk Investigational Site, Dallas, Texas, United States|Novo Nordisk Investigational Site, Dallas, Texas, United States|Novo Nordisk Investigational Site, DeSoto, Texas, United States|Novo Nordisk Investigational Site, Fort Worth, Texas, United States|Novo Nordisk Investigational Site, Houston, Texas, United States|Novo Nordisk Investigational Site, Houston, Texas, United States|Novo Nordisk Investigational Site, Houston, Texas, United States|Novo Nordisk Investigational Site, Irving, Texas, United States|Novo Nordisk Investigational Site, Killeen, Texas, United States|Novo Nordisk Investigational Site, Lubbock, Texas, United States|Novo Nordisk Investigational Site, San Antonio, Texas, United States|Novo Nordisk Investigational Site, San Antonio, Texas, United States|Novo Nordisk Investigational Site, Sugar Land, Texas, United States|Novo Nordisk Investigational Site, Ogden, Utah, United States|Novo Nordisk Investigational Site, Saint George, Utah, United States|Novo Nordisk Investigational Site, Salt Lake City, Utah, United States|Novo Nordisk Investigational Site, Burke, Virginia, United States|Novo Nordisk Investigational Site, Manassas, Virginia, United States|Novo Nordisk Investigational Site, Newport News, Virginia, United States|Novo Nordisk Investigational Site, Virginia Beach, Virginia, United States|Novo Nordisk Investigational Site, Spokane, Washington, United States|Novo Nordisk Investigational Site, Milwaukee, Wisconsin, United States|Novo Nordisk Investigational Site, Broadmeadow, New South Wales, Australia|Novo Nordisk Investigational Site, Camperdown, New South Wales, Australia|Novo Nordisk Investigational Site, Coffs Harbour, New South Wales, Australia|Novo Nordisk Investigational Site, Penrith, New South Wales, Australia|Novo Nordisk Investigational Site, Meadowbrook, Queensland, Australia|Novo Nordisk Investigational Site, Keswick, South Australia, Australia|Novo Nordisk Investigational Site, East Ringwood, Victoria, Australia|Novo Nordisk Investigational Site, Melbourne, Victoria, Australia|Novo Nordisk Investigational Site, Edmonton, Alberta, Canada|Novo Nordisk Investigational Site, Chilliwack, British Columbia, Canada|Novo Nordisk Investigational Site, Vancouver, British Columbia, Canada|Novo Nordisk Investigational Site, Winnipeg, Manitoba, Canada|Novo Nordisk Investigational Site, Brampton, Ontario, Canada|Novo Nordisk Investigational Site, Burlington, Ontario, Canada|Novo Nordisk Investigational Site, Cornwall, Ontario, Canada|Novo Nordisk Investigational Site, Hamilton, Ontario, Canada|Novo Nordisk Investigational Site, Hamilton, Ontario, Canada|Novo Nordisk Investigational Site, Mississauga, Ontario, Canada|Novo Nordisk Investigational Site, Toronto, Ontario, Canada|Novo Nordisk Investigational Site, Drummondville, Quebec, Canada|Novo Nordisk Investigational Site, Laval, Quebec, Canada|Novo Nordisk Investigational Site, Quebec, Canada|Novo Nordisk Investigational Site, Quebec, Canada|Novo Nordisk Investigational Site, Hanko, Finland|Novo Nordisk Investigational Site, Helsinki, Finland|Novo Nordisk Investigational Site, Imatra, Finland|Novo Nordisk Investigational Site, Kokkola, Finland|Novo Nordisk Investigational Site, Oulu, Finland|Novo Nordisk Investigational Site, Bad Neuenahr-Ahrweiler, Germany|Novo Nordisk Investigational Site, Eisenach, Germany|Novo Nordisk Investigational Site, Esslingen, Germany|Novo Nordisk Investigational Site, Frankfurt, Germany|Novo Nordisk Investigational Site, Grevenbroich, Germany|Novo Nordisk Investigational Site, Hamburg, Germany|Novo Nordisk Investigational Site, Herrenberg, Germany|Novo Nordisk Investigational Site, Hohenmölsen, Germany|Novo Nordisk Investigational Site, Münster, Germany|Novo Nordisk Investigational Site, Oldenburg, Germany|Novo Nordisk Investigational Site, Pohlheim, Germany|Novo Nordisk Investigational Site, Rehburg-Loccum, Germany|Novo Nordisk Investigational Site, Rehlingen-Siersburg, Germany|Novo Nordisk Investigational Site, Stuttgart, Germany|Novo Nordisk Investigational Site, Budapest, Hungary|Novo Nordisk Investigational Site, Budapest, Hungary|Novo Nordisk Investigational Site, Debrecen, Hungary|Novo Nordisk Investigational Site, Eger, Hungary|Novo Nordisk Investigational Site, Gyula, Hungary|Novo Nordisk Investigational Site, Pécs, Hungary|Novo Nordisk Investigational Site, Szeged, Hungary|Novo Nordisk Investigational Site, Ahmedabad, Gujarat, India|Novo Nordisk Investigational Site, Gurgaon, Haryana, India|Novo Nordisk Investigational Site, Bangalore, Karnataka, India|Novo Nordisk Investigational Site, Bangalore, Karnataka, India|Novo Nordisk Investigational Site, Cochin, Kerala, India|Novo Nordisk Investigational Site, Kochi, Kerala, India|Novo Nordisk Investigational Site, Thiruvanathapuram, Kerala, India|Novo Nordisk Investigational Site, Trivandrum, Kerala, India|Novo Nordisk Investigational Site, Indore, Madhya Pradesh, India|Novo Nordisk Investigational Site, Mumbai, Maharashtra, India|Novo Nordisk Investigational Site, Mumbai, Maharashtra, India|Novo Nordisk Investigational Site, Pune, Maharashtra, India|Novo Nordisk Investigational Site, Bhubaneswar, Orissa, India|Novo Nordisk Investigational Site, Jaipur, Rajasthan, India|Novo Nordisk Investigational Site, Jaipur, Rajasthan, India|Novo Nordisk Investigational Site, Chennai, Tamil Nadu, India|Novo Nordisk Investigational Site, Chennai, Tamil Nadu, India|Novo Nordisk Investigational Site, Trichy, Tamil Nadu, India|Novo Nordisk Investigational Site, Kolkatta, West Bengal, India|Novo Nordisk Investigational Site, Hyderabad, India|Novo Nordisk Investigational Site, Kolkata, India|Novo Nordisk Investigational Site, Patna, India|Novo Nordisk Investigational Site, Pune, India|Novo Nordisk Investigational Site, Dublin, Ireland|Novo Nordisk Investigational Site, Galway, Ireland|Novo Nordisk Investigational Site, Cosenza, Italy|Novo Nordisk Investigational Site, Forlì, Italy|Novo Nordisk Investigational Site, Monserrato, Cagliari, Italy|Novo Nordisk Investigational Site, Novara, Italy|Novo Nordisk Investigational Site, Olbia, Italy|Novo Nordisk Investigational Site, Palermo, Italy|Novo Nordisk Investigational Site, Siena, Italy|Novo Nordisk Investigational Site, Torino, Italy|Novo Nordisk Investigational Site, Cheras, Malaysia|Novo Nordisk Investigational Site, Kota Bharu, Kelantan, Malaysia|Novo Nordisk Investigational Site, Penang, Malaysia|Novo Nordisk Investigational Site, Pulau Pinang, Malaysia|Novo Nordisk Investigational Site, Putrajaya, Malaysia|Novo Nordisk Investigational Site, Seremban, Malaysia|Novo Nordisk Investigational Site, Guadalajara, Jalisco, Mexico|Novo Nordisk Investigational Site, Monterrey, Nuevo León, Mexico|Novo Nordisk Investigational Site, San Juan, Puerto Rico|Novo Nordisk Investigational Site, Kursk, Russian Federation|Novo Nordisk Investigational Site, Moscow, Russian Federation|Novo Nordisk Investigational Site, Moscow, Russian Federation|Novo Nordisk Investigational Site, Penza, Russian Federation|Novo Nordisk Investigational Site, Saint-Petersburg, Russian Federation|Novo Nordisk Investigational Site, Saint-Petersburg, Russian Federation|Novo Nordisk Investigational Site, Saint-Petersburg, Russian Federation|Novo Nordisk Investigational Site, Saratov, Russian Federation|Novo Nordisk Investigational Site, Stavropol, Russian Federation|Novo Nordisk Investigational Site, Voronezh, Russian Federation|Novo Nordisk Investigational Site, Vsevolozhsk, Russian Federation|Novo Nordisk Investigational Site, Singapore, Singapore|Novo Nordisk Investigational Site, Singapore, Singapore|Novo Nordisk Investigational Site, Singapore, Singapore|Novo Nordisk Investigational Site, Bratislava, Slovakia|Novo Nordisk Investigational Site, Lucenec, Slovakia|Novo Nordisk Investigational Site, Moldava nad Bodvou, Slovakia|Novo Nordisk Investigational Site, Nove Zamky, Slovakia|Novo Nordisk Investigational Site, Port Elizabeth, Eastern Cape, South Africa|Novo Nordisk Investigational Site, Bloemfontein, Free State, South Africa|Novo Nordisk Investigational Site, Johannesburg, Gauteng, South Africa|Novo Nordisk Investigational Site, Johannesburg, Gauteng, South Africa|Novo Nordisk Investigational Site, Johannesburg, Gauteng, South Africa|Novo Nordisk Investigational Site, Johannesburg, Gauteng, South Africa|Novo Nordisk Investigational Site, Vaderbijlpark, Gauteng, South Africa|Novo Nordisk Investigational Site, Durban, KwaZulu-Natal, South Africa|Novo Nordisk Investigational Site, Durban, KwaZulu-Natal, South Africa|Novo Nordisk Investigational Site, Durban, KwaZulu-Natal, South Africa|Novo Nordisk Investigational Site, Durban, KwaZulu-Natal, South Africa|Novo Nordisk Investigational Site, Umkomaas, KwaZulu-Natal, South Africa|Novo Nordisk Investigational Site, Brits, North West, South Africa|Novo Nordisk Investigational Site, Cape Town, Western Cape, South Africa|Novo Nordisk Investigational Site, Almería, Spain|Novo Nordisk Investigational Site, Granada, Spain|Novo Nordisk Investigational Site, La Coruña, Spain|Novo Nordisk Investigational Site, Partida De Bacarot, Spain|Novo Nordisk Investigational Site, Sevilla, Spain|Novo Nordisk Investigational Site, Sevilla, Spain|Novo Nordisk Investigational Site, Valencia, Spain|Novo Nordisk Investigational Site, Valladolid, Spain|Novo Nordisk Investigational Site, Taichung City, Taiwan|Novo Nordisk Investigational Site, Tainan city, Taiwan|Novo Nordisk Investigational Site, Taipei, Taiwan|Novo Nordisk Investigational Site, Taoyuan, Taiwan|Novo Nordisk Investigational Site, Bangkoknoi, Bangkok, Thailand|Novo Nordisk Investigational Site, Bangkok, Thailand|Novo Nordisk Investigational Site, Bangkok, Thailand|Novo Nordisk Investigational Site, Chiang Mai, Thailand|Novo Nordisk Investigational Site, Belfast, United Kingdom|Novo Nordisk Investigational Site, Bury St Edmunds, United Kingdom|Novo Nordisk Investigational Site, Carmarthen, United Kingdom|Novo Nordisk Investigational Site, Dundee, United Kingdom|Novo Nordisk Investigational Site, Edgbaston, Birmingham, United Kingdom|Novo Nordisk Investigational Site, Fife, United Kingdom|Novo Nordisk Investigational Site, Glasgow, United Kingdom|Novo Nordisk Investigational Site, Gloucester, United Kingdom|Novo Nordisk Investigational Site, Headington, United Kingdom|Novo Nordisk Investigational Site, Lancaster, United Kingdom|Novo Nordisk Investigational Site, Letchworth, United Kingdom|Novo Nordisk Investigational Site, Llantrisant, United Kingdom|Novo Nordisk Investigational Site, London, United Kingdom|Novo Nordisk Investigational Site, St Helens, United Kingdom|Novo Nordisk Investigational Site, Stevenage, United Kingdom|Novo Nordisk Investigational Site, Weston Super Mare, United Kingdom|Novo Nordisk Investigational Site, Wrexham, United Kingdom",,https://ClinicalTrials.gov/show/NCT01336023
NCT01334151,Pharmacokinetic and Pharmacodynamic Properties of BIOD-105 and BIOD-107 Compared to Humalog® in Subjects With Type 1 Diabetes,,Completed,No Results Available,Diabetes Mellitus Type 1,Drug: Insulin LISPRO|Drug: recombinant human insulin,Speed of absorption,Biodel,All,"19 Years to 70 Years   (Adult, Older Adult)",Phase 1,13,Industry,Interventional,"Allocation: Randomized|Intervention Model: Crossover Assignment|Masking: Double (Participant, Investigator)|Primary Purpose: Treatment",VIAject 039J,Mar-11,Aug-11,Aug-11,13-Apr-11,null,26-Jul-13,"Profil Institute for Clinical Research, Inc. (PICR), Chula Vista, California, United States",,https://ClinicalTrials.gov/show/NCT01334151
NCT01334125,Adjunctive Metformin Therapy in Double Diabetes,AMTIDD,Completed,Has Results,Diabetes Mellitus,Drug: Metformin|Drug: Placebo,"Baseline Adjusted Hemoglobin A1c Over Time|Baseline Adjusted Changes in Lipid Profile Over Time|Baseline Adjusted Changes in Adiponectin/Leptin Ratio Over Time|Number of Participants With Minor, Major, and Nocturnal Hypoglycemia","University of Massachusetts, Worcester",All,"10 Years to 20 Years   (Child, Adult)",Phase 3,28,Other,Interventional,"Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment",13938,Feb-11,Dec-14,Dec-14,12-Apr-11,4-Mar-16,4-Mar-16,"UmassMemorial Medical Center, Worcester, Massachusetts, United States",,https://ClinicalTrials.gov/show/NCT01334125
NCT01333176,Point of Care HbA1c as a Screening Test for Type 2 Diabetes in First Nations,,Unknown status,No Results Available,Type 2 Diabetes,"Procedure: Point-of-care ""finger-poke"" HbA1c determination.|Procedure: HbA1c blood test|Procedure: HbA1c finger poke test|Procedure: Blood test","Does the HbA1c identify the same individuals as fasting and 2-hr pc glucose tests to identify diabetes and pre-diabetes in a First Nation community|Provide estimates of prevalence of diabetes and prediabetes in a First Nation community|To identify the response rate of ""gold standard"" diabetes testing in a First nation community",University of British Columbia|Vancouver General Hospital,All,"14 Years and older   (Child, Adult, Older Adult)",Not Applicable,320,Other,Interventional,Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Diagnostic,H10-02551,Apr-11,Jun-12,Dec-12,11-Apr-11,null,25-Apr-12,"Vancouver General Hospital, Vancouver, British Columbia, Canada",,https://ClinicalTrials.gov/show/NCT01333176
NCT01331317,Effect of a Vitamin D Analogue vs Placebo on p-NT-proBNP in Patients With Type 1 DM and Diabetic Nephropathy,,Completed,No Results Available,Cardiovascular Disease|Diabetic Nephropathy,Drug: Paricalcitol,Change in plasma NT-proBNP|Change in Glomerular Filtration Rate (GFR)|Change in Urinary Albumin Excretion Rate,Peter Rossing|Abbott|Steno Diabetes Center Copenhagen,All,"18 Years to 75 Years   (Adult, Older Adult)",Phase 4,48,Other|Industry,Interventional,"Allocation: Randomized|Intervention Model: Crossover Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment",2009-011255-44,Apr-10,Apr-12,Apr-12,8-Apr-11,null,13-Apr-12,"Steno Diabetes Center A/S, Gentofte, Denmark",,https://ClinicalTrials.gov/show/NCT01331317
NCT01331343,Effectiveness Study of the Guardian RT in Type 1 Diabetics,,Completed,No Results Available,Type 1 Diabetes Mellitus,Device: Guardian RT Telemetered Glucose Monitoring System,Difference in Change in A1c (%) between continuous use of CGM and control|Difference in change in A1c (%) between biweekly use of CGM and control|Difference in change in A1c (%) between biweekly use of CGM and continuous use of CGM,Medtronic Diabetes,All,"8 Years to 59 Years   (Child, Adult)",Phase 4,156,Industry,Interventional,Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment,EU007_022004,Jun-04,Jun-05,Jun-05,8-Apr-11,null,18-Apr-11,"Hospital Sud Francilien, Corbeil-Essonnes Cedex, France|CH Robert Debre, Paris, France|Klinik fur Allgemeine Charite, Berlin, Germany|Schneider Children Centre, Petah Tikva, Israel|U.O. Medicina Generale, Milano, Italy|University Children's Hospital, Ljubljana, Slovenia|Huddinge University Hospital, Huddinge, Sweden|Royal Bournemouth Hospital, Dorset, United Kingdom",,https://ClinicalTrials.gov/show/NCT01331343
NCT01322789,Safety and Efficacy of Mesenchymal Stem Cells in Newly-diagnosed Type 1 Diabetic Patients,,Unknown status,No Results Available,"Diabetes Mellitus, Insulin-Dependent",Biological: Intravenous Mesenchymal stem cell infusion,AUC C-peptide levels during mixed meal tolerance test|Safety|Daily insulin use|Hemoglobin A1C|Anti-GAD titres|Immunologic reconstitution parameters,University of Sao Paulo,All,"12 Years to 35 Years   (Child, Adult)",Phase 1|Phase 2,10,Other,Interventional,Allocation: Non-Randomized|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment,HCFMRPUSP 2|CNPQ 552266/2005-1,Sep-08,Nov-15,Dec-15,25-Mar-11,null,25-Mar-11,"Hospital das Clínicas da Faculdade de Medicina de Ribeirão Preto da Universidade de São Paulo, Ribeirão Preto, São Paulo, Brazil",,https://ClinicalTrials.gov/show/NCT01322789
NCT01322321,ACZ885 in Type 1 Diabetes Mellitus,,Withdrawn,No Results Available,Diabetes Mellitus|Diabetes Type 1,Drug: ACZ885|Drug: Placebo,"Measure: Change from baseline of stimulated C-peptide after a mixed meal tolerance test at 13 months|Measure: Change from baseline of stimulated C-peptide after a mixed meal tolerance test at 4, 7, 10, 18, 24, 30 and 36 months|Measure: Change from baseline of fasted C-peptide at 4, 7, 10, 13, 18, 24, 30 and 36 months|Measure: number of hypoglycemic events|Measure: daily insulin dose|Measure: anti-ACZ885 antibodies",Novartis Pharmaceuticals|Novartis,All,"6 Years to 35 Years   (Child, Adult)",Phase 2,0,Industry,Interventional,"Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment",CACZ885I2208|2010-020166-20,Mar-11,Jun-11,null,24-Mar-11,null,5-Sep-12,"Aurora St Luke's Medical Center, Endocrine & Diabetes Center, Milwaukee, Wisconsin, United States|LMC Endocrinology Centres (Barrie) Ltd, Barrie, Ontario, Canada|LMC Endocrinology Centres (Bayview) Ltd, Toronto, Ontario, Canada|Novartis Investigative Site, Dusseldorf, Germany|Novartis Investigative Site, Hannover, Germany|Novartis Investigative Site, Neuwied, Germany|Novartis Investigative Site, Bristol, United Kingdom|Novartis Investigative Site, Exeter, United Kingdom|Novartis Investigative Site, Hull, United Kingdom|Novartis Investigative Site, Liverpool, United Kingdom",,https://ClinicalTrials.gov/show/NCT01322321
NCT01319734,Vitamin C Supplementation Plus Hypoglycemic Agents Versus Hypoglycemic Agents Alone in Type 2 Diabetes Mellitus,Vit C,Unknown status,No Results Available,Type 2 Diabetes Mellitus,Dietary Supplement: Vitamin C|Drug: glyburide,improving the renal function|Vitamin C can improve the visual fields,Al-Neelain University,All,"20 Years to 70 Years   (Adult, Older Adult)",Phase 1,50,Other,Interventional,Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Supportive Care,22,Feb-11,Dec-15,null,22-Mar-11,null,18-Sep-13,"Jaber abo aliz, Khartoum, Sudan",,https://ClinicalTrials.gov/show/NCT01319734
NCT01320345,A Trial in Adults With Type 1 Diabetes Mellitus Evaluating the Effects of Fenofibrate Versus Placebo on Macular Thickness and Volume,FAME 1 EYE,Unknown status,No Results Available,Type 1 Diabetes Mellitus|Retinopathy|Diabetic Nephropathy,Drug: Fenofibrate|Drug: Inert lactose placebo,Central zone macular thickness measured using optical coherence tomography|Total macular volume measured using optical coherence tomography.|Albuminuria measured as urinary albumin:creatinine ratio.|Visual acuity using Snellen Chart|Corneal confocal microscopic measurement of neural damage (only assessed in a representative subset of the participants at sites with the specialised confocal microscope).|Estimated glomerular filtration rate using MDRD formula|Peripheral neuropathy status assessed by temperature sensation and monofilament sensation.|Vascular function using non-invasive pulse wave techniques and plethysmography.|Blood lipids and biomarkers in plasma,"University of Sydney|Abbott|University of Melbourne|St Vincent's Hospital Melbourne|Melbourne Health|Royal Prince Alfred Hospital, Sydney, Australia",All,"18 Years and older   (Adult, Older Adult)",Phase 3,300,Other|Industry,Interventional,"Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment",FAME0001|ACTRN12611000249954,Sep-11,Sep-14,Sep-14,22-Mar-11,null,18-Jan-12,"Oklahoma University Health Sciences Center, Oklahoma City, Oklahoma, United States|NHMRC Clinical Trials Centre, Camperdown, New South Wales, Australia|Royal Prince Alfred Hospital, Camperdown, New South Wales, Australia|Westmead Children's Hospital, Westmead, New South Wales, Australia|Royal Melbourne Hospital, Melbourne, Victoria, Australia|St Vincents Hospital, Melbourne, Victoria, Australia",,https://ClinicalTrials.gov/show/NCT01320345
