NCT Number,Title,Acronym,Status,Study Results,Conditions,Interventions,Outcome Measures,Sponsor/Collaborators,Gender,Age,Phases,Enrollment,Funded Bys,Study Type,Study Designs,Other IDs,Start Date,Primary Completion Date,Completion Date,First Posted,Results First Posted,Last Update Posted,Locations,Study Documents,URL
NCT01570374,Internet-based Treatment of Generalized Anxiety Disorder,,Completed,No Results Available,Generalized Anxiety Disorder,Behavioral: Internet-based cognitive behavioral therapy (iCBT),Change from baseline in Penn State Worry Questionnaire (PSWQ)|Change from baseline in Beck Anxiety Inventory (BAI)|Change from baseline in Quality Of Life Inventory (QOLI)|Change from baseline in Montgomery-Åsberg Depression Rating Scale (MADRS)|Change from baseline in Patient Health Questionnaire (PHQ-9)|Change from baseline in Generalized Anxiety Disorder-7 (GAD-7),Umeå University,All,"18 Years and older   (Adult, Older Adult)",Not Applicable,103,Other,Interventional,Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment,Oroshjalpen,Jan-12,Jan-16,Feb-16,4-Apr-12,null,1-Nov-16,"Department of Psychology, Umeå University, Umeå, Västerbotten, Sweden",,https://ClinicalTrials.gov/show/NCT01570374
NCT01570400,Treatment of Social Phobia With Combined Cognitive Bias Modification and iCBT,SOFIE13a,Completed,No Results Available,Social Phobia,Behavioral: Internet-administered cognitive behavioral therapy (iCBT)|Behavioral: Cognitive bias modification training program variant 1|Behavioral: Cognitive bias modification training program variant 2,Change from baseline in Liebowitz Social Anxiety Scale Self-Rated (LSAS-SR)|Change from baseline in Quality Of Life Inventory (QOLI)|Change from baseline in Social Phobia Scale + Social Interaction Anxiety Scale|Change from baseline in Montgomery-Åsberg Depression Rating Scale (MADRS)|Change from baseline in mini-SPIN,Umeå University,All,"18 Years and older   (Adult, Older Adult)",Not Applicable,133,Other,Interventional,Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Participant)|Primary Purpose: Treatment,SOFIE13a,Sep-12,Sep-14,Dec-14,4-Apr-12,null,1-Nov-16,"Department of Psychology, Umeå University, Umeå, Västerbotten, Sweden",,https://ClinicalTrials.gov/show/NCT01570400
NCT01570725,Virtual Reality to Reduce Anxiety in Ambulatory Surgical Operations,VRSurg,Withdrawn,No Results Available,Anxiety,Behavioral: Virtual reality exposure|Behavioral: Music only,Psychological measure of anxiety (VAS-A)|Physiological parameter (heart rate),Istituto Auxologico Italiano,All,"18 Years to 90 Years   (Adult, Older Adult)",Not Applicable,0,Other,Interventional,Allocation: Randomized|Intervention Model: Factorial Assignment|Masking: None (Open Label)|Primary Purpose: Supportive Care,VR01,Oct-08,Feb-11,Feb-11,4-Apr-12,null,4-Apr-12,"Regional Hospital No. 25 of the IMSS, Mexico City, Mexico",,https://ClinicalTrials.gov/show/NCT01570725
NCT01571089,Anxiety Treatment Inspired by Dialectical Behavior Therapy (DBT),,Completed,No Results Available,Treatment Resistant Anxiety Disorders,Behavioral: DBT-inspired anxiety treatment,"Change in anxiety (Clark, D. M., Ehlers, A., McManus, F., Hackmann, A., Fennell, M., Campbell, H., Flower, T., Davenport, C., Louis, B., 2003).|Positive Negative Affect Scale (PANAS), (Watson, Clark & Tellegan, 1988).|Overall Anxiety Severity and Impairment Scale (OASIS), (Barlow, 2011).|Overall Depression Severity and Impairment Scale (ODSIS), (Barlow, 2011).|Difficulties in Emotion Regulation Scale (DERS), (Gratz & Roemer, 2004).|Five Fazet Mindfulness Questionnaire (Baer, Smith, Hopkins, Krietemeyer, & Toney, 2006).|WHOQOL-BREF (Skevington, Lofty, O´Connel & WHOQOL Group, 2004).|Structured Clinical Interview for DSM-IV-I (SCID-I), (First, Spitzer, Gibbon, & Williams, 2001).",Örebro County Council,All,18 Years to 64 Years   (Adult),Not Applicable,5,Other,Interventional,Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment,OLL-189011,Mar-12,Oct-14,Oct-14,4-Apr-12,null,20-May-15,"Psychiatric Clinic, Hallsberg, Örebro County, Sweden",,https://ClinicalTrials.gov/show/NCT01571089
NCT01566058,"Impact of the BB Box System on Postpartum Maternal Anxiety, Post Traumatic Stress and Mother-child Relationships",BBBox,Completed,No Results Available,"Stress Disorders, Post-Traumatic|Anxiety",Device: BB Box available|Other: No BB Box,Questionnaire HADS|Questionnaire PPQ (post traumatic stress disorder)|Massie Campbell scale for mother-child relationships|Number of infant cardiovascular events,Centre Hospitalier Universitaire de Nīmes,Female,"18 Years and older   (Adult, Older Adult)",Not Applicable,59,Other,Interventional,Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Prevention,LOCAL/2011/FBC-01|2012-A00327-36,Jan-13,Jan-14,Apr-15,29-Mar-12,null,30-Apr-15,"CHU de Nîmes - Hôpital Universitaire Carémeau, Nîmes Cedex 09, France",,https://ClinicalTrials.gov/show/NCT01566058
NCT01566318,Depression Agency-Based Collaboration,,Completed,No Results Available,Major Depression|Anxiety Disorder,Behavioral: Problem-Solving Therapy,Major depressive disorder|Generalized anxiety disorder,University of Pittsburgh|National Institute of Mental Health (NIMH),All,"60 Years and older   (Adult, Older Adult)",Not Applicable,104,Other|NIH,Interventional,Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Outcomes Assessor)|Primary Purpose: Prevention,P30MH090333-PRC1|P30MH090333,Mar-12,Feb-16,Jun-16,29-Mar-12,null,13-Dec-16,"University of Pittsburgh, Pittsburgh, Pennsylvania, United States",,https://ClinicalTrials.gov/show/NCT01566318
NCT01565213,Transdiagnostic Group Treatments for Patients With Common Mental Disorders in Primary Health Care,,Completed,No Results Available,Anxiety Disorders|Depressive Disorders|Stress Disorders,Behavioral: CBT|Behavioral: MMI|Behavioral: CAU,Change in Quality of life as measured by the SF-36 (Mental Component Score)|Change in Psychopathology as measured by the Comprehensive Psychopathological Rating Scale Self-asssessmen (CPRS-S-A),Karolinska Institutet,All,"18 Years to 65 Years   (Adult, Older Adult)",Phase 3,245,Other,Interventional,Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment,LS 0506-1010,Jan-06,Sep-08,Sep-10,28-Mar-12,null,28-Mar-12,"Center for Family and Community Medicine, Karolinska Institutet,, Huddinge, Sweden",,https://ClinicalTrials.gov/show/NCT01565213
NCT01565629,Computer- Assisted Cognitive-Behavioral Treatment for Anxiety Disorders in Children With Autism Spectrum Disorders,CCAL,Completed,No Results Available,Autism|Asperger's Syndrome|Generalized Anxiety Disorder|Social Phobia|Separation Anxiety Disorder|Obsessive-compulsive Disorder,Behavioral: Computer assisted cognitive behavioral therapy.,Pediatric Anxiety Rating Scale|Anxiety Disorders Interview Schedule: Parent and Child Versions|Clinical Global Impression - Severity Scale,University of South Florida,All,7 Years to 12 Years   (Child),Not Applicable,40,Other,Interventional,Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Outcomes Assessor)|Primary Purpose: Treatment,CCAL-2012,Feb-12,Oct-16,Oct-16,28-Mar-12,null,26-Oct-17,"University of South Florida, Saint Petersburg, Florida, United States",,https://ClinicalTrials.gov/show/NCT01565629
NCT01563003,Cognitive Behavioral Therapy for Anxiety Disorders in Adolescents With Autism,,Completed,Has Results,Autism|Asperger's Syndrome|Pervasive Developmental Disorder Not Otherwise Specified|Generalized Anxiety Disorder|Social Phobia|Separation Anxiety Disorder|Obsessive-compulsive Disorder,Other: Cognitive Behavioral Therapy|Other: Treatment as usual,Pediatric Anxiety Rating Scale|Anxiety Disorders Interview Schedule Clinical Severity Rating|Clinical Global Impression - Severity Scale,University of South Florida,All,11 Years to 16 Years   (Child),Not Applicable,31,Other,Interventional,Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Outcomes Assessor)|Primary Purpose: Treatment,AASD-2012,Jun-11,Apr-15,Apr-15,26-Mar-12,17-Apr-15,17-Apr-15,"Rothman Center for Neuropsychiatry, St. Petersburg, Florida, United States",,https://ClinicalTrials.gov/show/NCT01563003
NCT01563198,Reduction of Claustrophobia and Patient Motion After Training of MRI Personnel in Comfort TalkTM,,Completed,Has Results,Claustrophobia|Complication of Diagnostic Procedure,Behavioral: Comfort Talk®,Change in Non-completion Rate of MRI Scans From the Average of the Baseline Year to the Average of One Year Post Training (All Scheduled Patients)|Change in Non-completion Rate of MRI Scans From the Average of the Baseline Year to the Average of One Year Post Training (Showing-Up Patients Only)|Change in No-Show Rates of Patients From the Average of the Baseline Year to the Average of One Year Post Training,"Hypnalgesics, LLC|Tufts Medical Center|Boston Medical Center|Ohio State University",All,"Child, Adult, Older Adult",Not Applicable,97712,Industry|Other,Interventional,Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Health Services Research,1R43AT0062696,Aug-11,Jul-15,17-Feb-16,26-Mar-12,14-Apr-17,14-Apr-17,"Tufts Medical Center, Boston, Massachusetts, United States|Boston Medical Center, Boston, Massachusetts, United States|Hypnalgesics, LLC, Brookline, Massachusetts, United States|Ohio State University Medical Center, Columbus, Ohio, United States",,https://ClinicalTrials.gov/show/NCT01563198
NCT01560728,Bringing What Works to Youth in Corrections: A Trauma Intervention,,Completed,No Results Available,Post-Traumatic Stress Disorder,Behavioral: Trauma-Focused Cognitive Behavioral Therapy,Rate of change in UCLA PTSD Reaction Index (UCLA PTSD RI) Trauma Symptom Severity|Rate of change in Child Behavioral Checklist Youth Self-Report Total Score,University of Texas at Austin|National Institute of Mental Health (NIMH),All,"13 Years to 18 Years   (Child, Adult)",Phase 1|Phase 2,57,Other|NIH,Interventional,Allocation: Non-Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment,1R34MH095210-01,Nov-12,Jul-15,Jul-15,22-Mar-12,null,17-Mar-16,"Ron Jackson State Juvenile Correctional Facility, Brownwood, Texas, United States|Giddings State School, Giddings, Texas, United States|McClennan County State Juvenile Correctional Facility, Mart, Texas, United States",,https://ClinicalTrials.gov/show/NCT01560728
NCT01557894,Internet Treatment for Social Phobia in Romania,iSOFIE-Ro,Completed,Has Results,"Phobia, Social",Other: iSOFIE,Leibowitz Social Anxiety Scale - Self Report (LSAS-SR)|Social Phobia Inventory (SPIN)|Beck Depression Inventory-II (BDI-II)|Attitude and Belief Scale-II (ABS-II)|Anxiety Sensitivity Index (ASI),Babes-Bolyai University|Linkoeping University,All,"18 Years and older   (Adult, Older Adult)",Not Applicable,76,Other,Interventional,Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment,TTudor,Apr-12,Mar-13,Mar-13,20-Mar-12,12-Aug-14,17-Sep-14,"Babes-Bolyai University, Cluj - Napoca, Cluj, Romania",,https://ClinicalTrials.gov/show/NCT01557894
NCT01555970,Efficacy Study of add-on Therapy With N-Acetylcysteine in Resistant Obsessive-compulsive Disorder,NACTOC,Completed,No Results Available,Obsessive-Compulsive Disorder,Drug: N-Acetylcysteine (NAC)|Drug: Placebo,Yale-Brown Obsessive-Compulsive Scale total score|Dimensional Yale-Brown Obsessive-Compulsive Scale score|Clinical Global Impression Scale|Beck Depression Inventory|Beck Anxiety Inventory,University of Sao Paulo|Fundação de Amparo à Pesquisa do Estado de São Paulo,All,"18 Years to 65 Years   (Adult, Older Adult)",Phase 2,40,Other,Interventional,"Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Participant, Care Provider)|Primary Purpose: Treatment",NACTOC,Mar-12,Oct-14,Oct-14,16-Mar-12,null,24-Oct-14,"Instituto de Psiquiatria do Hospital das Clínicas da Faculdade de Medicina da Universidade de São Paulo, São Paulo, SP, Brazil",,https://ClinicalTrials.gov/show/NCT01555970
NCT01553578,"Healing Touch or Guided Imagery In Treating Pain, Fatigue, Nausea, and Anxiety in Patients Undergoing Chemotherapy",,Completed,No Results Available,Anxiety Disorder|Fatigue|Malignant Neoplasm|Nausea and Vomiting|Pain,Other: questionnaire administration|Procedure: therapeutic touch|Behavioral: management of therapy complications|Procedure: standard follow-up care,Change scores for each patient on pain scale|Change scores for each patient on fatigue scale|Change scores for each patient on nausea scale|Change scores for each patient on anxiety scale,Wake Forest University Health Sciences|National Cancer Institute (NCI),All,"18 Years and older   (Adult, Older Adult)",Not Applicable,244,Other|NIH,Interventional,Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Supportive Care,IRB00018805|NCI-2012-00164|CCCWFU 97511,Feb-12,Feb-13,Feb-13,14-Mar-12,null,4-Jul-18,"Comprehensive Cancer Center of Wake Forest University, Winston-Salem, North Carolina, United States",,https://ClinicalTrials.gov/show/NCT01553578
NCT01554150,Randomised Controlled Trial of Method of Levels Cognitive Therapy,,Completed,No Results Available,Mental Health Wellness 1|Depression|Anxiety,Behavioral: Method of Levels Cognitive Therapy,Patient Health Questionnaire mood subscale (PHQ-9)|Generalised Anxiety Disorder Assessment (GAD-7),University of Manchester,All,"16 Years and older   (Child, Adult, Older Adult)",Not Applicable,55,Other,Interventional,Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment,11/NW/0736,Feb-12,Jun-13,Jun-13,14-Mar-12,null,21-Jul-14,"Trafford Primary Care IAPT Services, Manchester, United Kingdom",,https://ClinicalTrials.gov/show/NCT01554150
NCT01551199,Exposure Therapy for Veterans With PTSD and Panic Attacks (Phase 1),,Completed,Has Results,PTSD|Panic Attacks,Behavioral: Multiple Channel Exposure Therapy- Veterans,Clinician Administered PTSD Scale (CAPS)|Anxiety Disorders Interview Schedule- DSM-IV (ADIS-IV),VA Office of Research and Development,All,18 Years to 64 Years   (Adult),Phase 1,7,U.S. Fed,Interventional,Allocation: Non-Randomized|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment,CDA2-012-09F-1,Mar-12,Feb-13,Jun-13,12-Mar-12,13-Jan-15,23-Feb-17,"Michael E. DeBakey VA Medical Center, Houston, TX, Houston, Texas, United States",,https://ClinicalTrials.gov/show/NCT01551199
NCT01551225,Escitalopram Trial for Irritable Bowel Syndrome (IBS) Patients With Panic Disorder,,Completed,No Results Available,Irritable Bowel Syndrome|Panic Disorder,Drug: Escitalopram,Gastrointestinal Symptom Rating Scale (GSRS).|State Trait Anxiety Inventory (STAI).,Maastricht University Medical Center,All,"18 Years to 70 Years   (Adult, Older Adult)",Phase 4,32,Other,Interventional,"Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Triple (Participant, Care Provider, Investigator)|Primary Purpose: Treatment",102051,Jan-12,Sep-16,Sep-16,12-Mar-12,null,12-Jan-17,"Maastricht University Medical Center, Maastricht, Netherlands",,https://ClinicalTrials.gov/show/NCT01551225
NCT01551303,Effect of Intranasal Neuropeptide on Emotion Perception in Trait Anxiety,,Completed,Has Results,Social Intelligence,Drug: Oxytocin|Drug: Placebo,Affective Ratings in Affective Learning Task,Massachusetts General Hospital,All,"18 Years to 65 Years   (Adult, Older Adult)",Not Applicable,47,Other,Interventional,"Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Participant, Investigator)|Primary Purpose: Basic Science",2009P-000387,Feb-09,Dec-12,Dec-12,12-Mar-12,30-Jun-14,30-Jun-14,"Center for Anxiety and Traumatic Stress Disorders (CATSD), Boston, Massachusetts, United States",,https://ClinicalTrials.gov/show/NCT01551303
