DrugID,IndicationID,DrugIndicationID,LeadCompanyID,Drug_Name,Generic_Name,Lead_Company,Ticker,State,Country,Continent,Market_Cap,Disease_Group,Sub_Disease_Group,Indication_Name,Lead_Indication,Current_Phase,Event_Phase,Likelihood_of_Approval,Molecule,Target,Drug_Classification,Imaging_Agent,Route_of_Administration,Fast_Track,SPA,Orphan,Breakthrough,RMAT,QIDP,Est_US_Approval_Date,Est_EU_Approval_Date,Est_Japan_Approval_Date,Actual_US_Approval_Date,Actual_EU_Approval_Date,Actual_Japan_Approval_Date,Future_PDUFA_Date,Future_NDA_BLA_Date,NDA_BLA_Date,Phase_III_Date,Phase_II_Date,Phase_I_Date,IND_Date,Phase_III_Event_Date,Phase_II_Event_Date,Phase_I_Event_Date,Lead_Company_Revenue_Pct_US,Peak_US_Revenue,US_2016,US_2017,US_2018,US_2019_YTD,WW_2016,WW_2017,WW_2018,WW_2019_YTD,Last_Quarter_Reported,Partner
23363,3197,32028,180,Kinrix,,GlaxoSmithKline plc,GSK,,United Kingdom,Europe,1.09197E+11,Infectious disease,"Antibacterial, Mycobacterial, or Fungal","Diphtheria, pertussis, and tetanus (DT, Td, DTaP and Tdap) Vaccines",N,Approved,Approved,100% (Same As Avg.),Vaccine,Bordetella pertussis^ Clostridium tetani^ Corynebacterium diptheriae^ Immune system^ Polio virus,Vaccine,No,Intramuscular (IM),N,N,N,N,N,N,,,,06/24/08,,,,,,,,,,,,,N/A,,$     0.0,$     0.0,$     0.0,$     0.0,$     0.0,$     0.0,$     0.0,$     0.0,N/A,N/A
18444,214,30902,289,Kisqali,ribociclib,Novartis AG,NVS,,Switzerland,Europe,2.10594E+11,Oncology,Solid,Breast Cancer,N,Approved,Approved,100% (Same As Avg.),Small Molecule,Cyclin Dependent Kinase (CDK),New Molecular Entity (NME),No,Oral (PO),N,N,N,Y,N,N,,,,03/13/17,08/24/17,,,,08/29/16,10/07/13,,,,10/07/13,06/06/13,,N/A,,N/A,$    61.0,$   235.0,$   202.0,N/A,$    61.0,$   235.0,$   202.0,Q2 2019,"Otsuka Holdings Co., Ltd."
34849,214,48280,289,Kisqali Femara Co-Pack,ribociclib/letrozole,Novartis AG,NVS,,Switzerland,Europe,2.10594E+11,Oncology,Solid,Breast Cancer,N,Approved,Approved,100% (Same As Avg.),Small Molecule,Aromatase^ Cyclin Dependent Kinase (CDK),New Molecular Entity (NME),No,Oral (PO),N,N,N,N,N,N,,,,05/04/17,,,,,01/30/17,,,,,,,,N/A,,N/A,N/A,N/A,$     0.0,N/A,N/A,N/A,$     0.0,N/A,N/A
3118,511,5343,59,Kogenate FS,octocog alfa,Bayer AG,BAYRY,,Germany,Europe,,Hematology,Factor Augmentation,Hemophilia A,Y,Approved,Approved,100% (Same As Avg.),Protein,Coagulation Factor X,Biologic,No,Intravenous (IV),N,N,N,,N,N,,,,06/28/00,08/04/00,,,,,,,,,,,,N/A,,$   436.7,$   365.5,$   367.6,N/A,"$  1,293.3","$  1,100.3","$  1,004.5",$   490.2,Q2 2019,N/A
10483,137,13114,45,Kombiglyze XR,saxagliptin and metformin,AstraZeneca PLC,AZN,,United Kingdom,Europe,28379095980,Endocrine,Diabetes Mellitus,"Diabetes Mellitus, Type II",Y,Approved,Approved,100% (Same As Avg.),Small Molecule,AMP-activated protein kinase (AMPK)^ Dipeptidyl peptidase IV (DPP-IV),Non-NME,No,Oral (PO),N,N,N,N,N,N,,,,11/05/10,11/24/11,,,,12/29/09,,,,,08/22/05,,,N/A,,N/A,$     0.0,$     0.0,$     0.0,N/A,$     0.0,$     0.0,$     0.0,Q4 2013,"Bristol-Myers Squibb Company, Otsuka Holdings Co., Ltd., Royalty Pharma AG"
1683,637,10497,720,Korlym,mifepristone,Corcept Therapeutics Inc.,CORT,California,United States,North America,1496514502,Endocrine,Other,Cushing's Syndrome,Y,Approved,Approved,100% (Same As Avg.),Small Molecule,Androgen receptors^ Glucocorticoid Receptor (GR)^ Progesterone Receptor,Non-NME,No,Oral (PO),N,N,Y,N,N,N,,10/01/2014 - 04/30/2015,,02/17/12,,,,,04/15/11,12/19/07,,,,12/19/07,,,N/A,,N/A,$     0.0,$     0.0,$     0.0,N/A,$     0.0,$     0.0,$     0.0,Q2 2015,N/A
17655,511,22999,59,Kovaltry,,Bayer AG,BAYRY,,Germany,Europe,,Hematology,Factor Augmentation,Hemophilia A,Y,Approved,Approved,100% (Same As Avg.),Protein,Coagulation Factor X,Biologic,No,Intravenous (IV),N,N,N,N,N,N,,,,03/16/16,02/18/16,03/29/16,,,12/16/14,,,,,01/04/10,,,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
22062,467,29853,180,Krintafel,tafenoquine succinate,GlaxoSmithKline plc,GSK,,United Kingdom,Europe,1.09197E+11,Infectious disease,"Other (I.E. Antiparasitic, Etc.)",Malaria,N,Approved,Approved,100% (Same As Avg.),Small Molecule,DNA synthesis^ Plasmodium,New Molecular Entity (NME),No,Oral (PO),N,N,Y,Y,N,N,,,,07/20/18,,,,,11/22/17,04/28/14,,,,04/28/14,01/15/13,07/01/09,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
873,539,1952,2878,Krystexxa,pegloticase,Horizon Pharma plc,HZNP,,Ireland,Europe,4452144302,Autoimmune/immunology,Arthritis,Gout,Y,Approved,Approved,100% (Same As Avg.),Protein,Uric Acid,Biologic,No,Intravenous (IV),N,Y,Y,,N,N,,,,09/14/10,01/08/13,,,,10/31/08,05/17/06,04/07/04,,,05/17/06,04/07/04,07/08/03,N/A,,N/A,N/A,$   258.8,$    52.3,N/A,N/A,$   258.8,$    52.3,Q1 2019,"Mountain View Pharmaceuticals, Inc."
789,191,1291,65,Kuvan,sapropterin dihydrochloride,BioMarin Pharmaceutical Inc.,BMRN,California,United States,North America,13080442306,Metabolic,Inborn Errors Of Metabolism,Phenylketonuria (PKU),Y,Approved,Approved,100% (Same As Avg.),Small Molecule,phenylalanine hydroxylase,New Molecular Entity (NME),No,Oral (PO),Y,N,Y,N,N,N,,,,12/13/07,12/02/08,03/01/92,,,05/24/07,04/07/05,12/23/04,,,04/07/05,11/04/04,01/29/04,89%,465.8,N/A,N/A,N/A,N/A,N/A,$   407.2,$   433.6,$   220.2,Q2 2019,"Daiichi Sankyo Co., Ltd., Merck KGaA"
17959,3556,23457,395,Kybella,sodium deoxycholate,Allergan plc,AGN,,Ireland,Europe,53945515162,Dermatology,Surgical and Other Invasive Procedures,Fat Removal,Y,Approved,Approved,100% (Same As Avg.),Small Molecule,Cell Membrane,New Molecular Entity (NME),No,Subcutaneous (SQ),N,N,N,N,N,N,,07/18/2016 - 01/18/2017,,04/29/15,,,,,05/13/14,08/30/11,08/28/07,,,08/30/11,08/28/07,,N/A,,$    50.2,$    49.5,$    31.8,$    15.8,$    52.5,$    56.3,$    38.1,$    18.0,Q2 2019,Bayer AG
21276,239,28652,59,Kyleena,,Bayer AG,BAYRY,,Germany,Europe,,Endocrine,Contraception,Contraception,N,Approved,Approved,100% (Same As Avg.),Steroid,Estrogen Receptor Alpha (ER1 or ER alpha)^ Estrogen Receptor Beta (ER2 or ER beta)^ Progesterone Receptor,Non-NME,No,Intrauterine,N,N,N,N,N,N,,,,09/16/16,10/03/16,,,,11/18/15,,,,,03/01/12,,,N/A,,N/A,N/A,N/A,$     0.0,N/A,N/A,N/A,$     0.0,N/A,N/A
20776,199,30033,289,Kymriah,tisagenlecleucel-t,Novartis AG,NVS,,Switzerland,Europe,2.10594E+11,Oncology,Hematologic,Acute Lymphoblastic Leukemia (ALL),N,Approved,Approved,100% (Same As Avg.),Cellular,Autologous Chimeric Antigen Receptor T-cells (CAR-T)^ Cluster of Differentiation 19 (CD19)^ Immune system^ Stem Cells/Other Cell Therapies^ T lymphocytes,Biologic,No,Intravenous (IV),Y,N,Y,Y,N,N,,,01/01/2019 - 07/31/2019,08/30/17,08/27/18,03/26/19,,,02/02/17,,06/18/14,06/21/12,,,06/18/14,03/25/13,N/A,,N/A,N/A,$    76.0,$   103.0,N/A,N/A,$    76.0,$   103.0,Q2 2019,"bluebird bio, Celyad, Oxford BioMedica plc, Talaris Therapeutics, Inc., Thermo Fisher Scientific, University of Pennsylvania"
20776,3095,33487,289,Kymriah,tisagenlecleucel-t,Novartis AG,NVS,,Switzerland,Europe,2.10594E+11,Oncology,Hematologic,Diffuse Large B-Cell Lymphoma (DLBCL) - NHL,N,Approved,Approved,100% (Same As Avg.),Cellular,Autologous Chimeric Antigen Receptor T-cells (CAR-T)^ Cluster of Differentiation 19 (CD19)^ Immune system^ Stem Cells/Other Cell Therapies^ T lymphocytes,Biologic,No,Intravenous (IV),N,N,Y,Y,N,N,,,01/01/2019 - 07/31/2019,05/01/18,08/27/18,03/26/19,,,10/31/17,,,,,,10/28/14,,N/A,,N/A,N/A,$    76.0,$   103.0,N/A,N/A,$    76.0,$   103.0,Q2 2019,"bluebird bio, Celyad, Oxford BioMedica plc, Talaris Therapeutics, Inc., Thermo Fisher Scientific, University of Pennsylvania"
9588,207,11938,30,Kyprolis,carfilzomib,"Amgen, Inc.",AMGN,California,United States,North America,1.31344E+11,Oncology,Hematologic,Multiple Myeloma (MM),Y,Approved,Approved,100% (Same As Avg.),Small Molecule,Proteasome,New Molecular Entity (NME),No,Intravenous (IV),Y,Y,Y,N,N,N,,,,07/20/12,11/19/15,07/04/16,,,09/28/11,02/20/10,08/15/07,,,02/02/10,08/15/07,,98%,468.5,$   554.0,$   562.0,$   583.0,$   154.0,$   692.0,$   835.0,$   968.0,$   245.0,Q1 2019,"Dr. Reddy's Laboratories, Ligand Pharmaceuticals, Inc., Ono Pharmaceutical Company, Ltd."
2194,168,3673,180,Lamictal,lamotrigine,GlaxoSmithKline plc,GSK,,United Kingdom,Europe,1.09197E+11,Psychiatry,Bipolar,Bipolar Disorder,N,Approved (Generic Competition),Approved,100% (Same As Avg.),Small Molecule,Sodium and Calcium Channels,New Molecular Entity (NME),No,Oral (PO),N,N,N,N,N,N,,,,06/20/03,03/01/03,07/01/11,,,08/29/02,,,,,02/01/99,,,100%,,$   426.0,$   432.0,$   413.0,$   177.0,$   835.0,$   845.0,$   821.0,$   353.0,Q2 2019,"Allergan plc, Aspen Pharmacare Holdings Limited"
2194,272,4810,180,Lamictal,lamotrigine,GlaxoSmithKline plc,GSK,,United Kingdom,Europe,1.09197E+11,Neurology,Seizure Disorders (Epilepsy),Seizure Disorders (Epilepsy),Y,Approved (Generic Competition),Approved,100% (Same As Avg.),Small Molecule,Sodium and Calcium Channels,New Molecular Entity (NME),No,Oral (PO),N,N,N,,N,N,,,,09/22/06,,10/16/08,,,02/07/05,,,,,,,,100%,,$   426.0,$   432.0,$   413.0,$   177.0,$   835.0,$   845.0,$   821.0,$   353.0,Q2 2019,"Allergan plc, Aspen Pharmacare Holdings Limited"
8495,3009,10560,180,Lamictal XR,lamotrigine,GlaxoSmithKline plc,GSK,,United Kingdom,Europe,1.09197E+11,Neurology,Seizure Disorders (Epilepsy),Partial Seizures (Epilepsy),Y,Approved (Generic Competition),Approved,100% (Same As Avg.),Small Molecule,Sodium and Calcium Channels,Non-NME,No,Oral (PO),N,N,N,,N,N,,,,05/29/09,,,,,11/22/06,,,,,,,,100%,,N/A,N/A,N/A,$     0.0,N/A,N/A,N/A,$     0.0,N/A,N/A
8495,272,22788,180,Lamictal XR,lamotrigine,GlaxoSmithKline plc,GSK,,United Kingdom,Europe,1.09197E+11,Neurology,Seizure Disorders (Epilepsy),Seizure Disorders (Epilepsy),N,Approved (Generic Competition),Approved,100% (Same As Avg.),Small Molecule,Sodium and Calcium Channels,Non-NME,No,Oral (PO),N,N,N,,N,N,,,,01/29/10,,,,,03/31/09,,,,,,,,100%,,N/A,N/A,N/A,$     0.0,N/A,N/A,N/A,$     0.0,N/A,N/A
2291,157,3841,51,Lantus,insulin glargine,Sanofi,SNY,,France,Europe,1.05588E+11,Endocrine,Diabetes Mellitus,"Diabetes Mellitus, Type I",Y,Approved,Approved,100% (Same As Avg.),Peptide,Insulin Receptor,New Molecular Entity (NME),No,Subcutaneous (SQ),N,N,N,N,N,N,,,,04/20/00,06/09/00,,,,,,,,,,,,100%,873.9,"$  3,917.5","$  2,905.9","$  1,864.7",$   641.6,"$  6,345.0","$  5,288.4","$  4,118.8","$  1,730.6",Q2 2019,N/A
2291,137,3842,51,Lantus,insulin glargine,Sanofi,SNY,,France,Europe,1.05588E+11,Endocrine,Diabetes Mellitus,"Diabetes Mellitus, Type II",Y,Approved,Approved,100% (Same As Avg.),Peptide,Insulin Receptor,New Molecular Entity (NME),No,Subcutaneous (SQ),N,N,N,N,N,N,,,,04/20/00,06/09/00,,,,,,,,,,,,100%,4681.3,"$  3,917.5","$  2,905.9","$  1,864.7",$   641.6,"$  6,345.0","$  5,288.4","$  4,118.8","$  1,730.6",Q2 2019,N/A
17125,711,22214,395,Lastacaft,alcaftadine,Allergan plc,AGN,,Ireland,Europe,53945515162,Ophthalmology,General,Allergic Conjunctivitis (Ophthalmology),Y,Approved,Approved,100% (Same As Avg.),Small Molecule,Histamine H1 Receptor (HRH1),New Molecular Entity (NME),No,Topical,N,N,N,,N,N,,,,07/28/10,,,,,09/28/09,,,,,01/06/09,,,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Johnson &amp; Johnson
18414,2569,24123,395,Latisse,bimatoprost,Allergan plc,AGN,,Ireland,Europe,53945515162,Ophthalmology,Other,Other Ophthalmological Indications (Ophthalmology),N,Approved (Generic Competition),Approved,100% (Same As Avg.),Small Molecule,Prostaglandin F receptor (FP)/PGF2 alpha receptor,New Molecular Entity (NME),No,Topical,N,N,N,N,N,N,,,,12/24/08,01/07/10,,,,06/30/08,,,,,,,,N/A,,$    77.9,$    56.4,$    41.6,$    77.3,$    86.4,$    64.7,$    45.8,$    83.7,Q2 2019,"Senju Pharmaceutical Co., Ltd."
2244,170,3768,686,Latuda,lurasidone hydrochloride,"Sumitomo Dainippon Pharma Co., Ltd.",4506:JP,,Japan,Asia,,Psychiatry,Psychosis/Schizophrenia,Schizophrenia,Y,Approved,Approved,100% (Same As Avg.),Small Molecule,Dopamine 2 (D2) Receptor^ Serotonin 5-HT1 receptor^ Serotonin 5-HT2A receptor^ Serotonin 5-HT7 receptor,New Molecular Entity (NME),No,Oral (PO),N,N,N,N,N,N,,,04/01/2020 - 10/31/2020,10/28/10,03/21/14,,,,12/30/09,,,,,07/31/08,07/05/05,,100%,362.8,N/A,N/A,N/A,N/A,"$  1,254.0","$  1,611.0","$  1,657.0",$   852.0,Q2 2019,"ACRAF SpA (Gruppo Angelini), Bukwang Pharmaceutical Co., Ltd., Daiichi Sankyo Co., Ltd., DiethelmKellerSiberHegner, Les Laboratoires Servier, NewBridge Pharmaceuticals, Standard Chemical &amp; Pharmaceutical Company, Ltd."
2244,168,15555,686,Latuda,lurasidone hydrochloride,"Sumitomo Dainippon Pharma Co., Ltd.",4506:JP,,Japan,Asia,,Psychiatry,Bipolar,Bipolar Disorder,N,Approved,Approved,100% (Same As Avg.),Small Molecule,Dopamine 2 (D2) Receptor^ Serotonin 5-HT1 receptor^ Serotonin 5-HT2A receptor^ Serotonin 5-HT7 receptor,New Molecular Entity (NME),No,Oral (PO),N,N,N,N,N,N,,11/01/2016 - 03/31/2018,04/01/2020 - 10/31/2020,06/28/13,,,,,09/06/12,02/03/09,,,12/17/08,02/03/09,07/31/08,,100%,531.1,N/A,N/A,N/A,N/A,"$  1,254.0","$  1,611.0","$  1,657.0",$   852.0,Q2 2019,"ACRAF SpA (Gruppo Angelini), Bukwang Pharmaceutical Co., Ltd., Daiichi Sankyo Co., Ltd., DiethelmKellerSiberHegner, Les Laboratoires Servier, NewBridge Pharmaceuticals, Standard Chemical &amp; Pharmaceutical Company, Ltd."
18118,1508,23677,1358,laViv,,"Fibrocell Science, Inc.",FCSC,Pennsylvania,United States,North America,16673817,Dermatology,General,Wrinkles,Y,Approved,Approved,100% (Same As Avg.),Cellular,Fibroblasts,Biologic,No,Intradermal,N,Y,N,,N,N,,,,06/21/11,,,,,03/09/09,,,,,08/05/08,,,N/A,,$     0.0,$     0.0,$     0.0,$     0.0,$     0.0,$     0.0,$     0.0,$     0.0,N/A,N/A
15674,3125,19997,7966,Lazanda,fentanyl pectin citrate,Slán Medicinal Holdings Limited,,,Ireland,Europe,,Neurology,Pain,Cancer Pain,Y,Approved,Approved,100% (Same As Avg.),Small Molecule,Opioid receptors,Non-NME,No,Intranasal,N,N,N,N,N,N,,,,06/30/11,08/31/10,,,,08/31/09,,,,,01/29/07,,,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,$    40.0,$    18.2,Q2 2019,"Kyowa Hakko Kirin Co., Ltd."
18546,153,24331,51,Lemtrada,alemtuzumab,Sanofi,SNY,,France,Europe,1.05588E+11,Neurology,Neurodegenerative,Multiple Sclerosis (MS),Y,Approved,Approved,100% (Same As Avg.),Monoclonal Antibody,Cluster of Differentiation 52 (CD52),Biologic,No,Intravenous (IV),Y,N,N,N,N,N,,,,11/14/14,09/12/13,,,,11/27/12,09/26/07,01/07/03,,,09/26/07,04/02/03,,74%,900,$   257.4,$   281.3,$   218.1,$    93.8,$   451.9,$   542.3,$   464.9,$   187.7,Q2 2019,"Bayer AG, BTG plc, Takeda Pharmaceutical Company Ltd"
7833,532,9625,134,Lenvima,lenvatinib,"Eisai Co., Ltd.",ESALY,,Japan,Asia,,Oncology,Solid,Thyroid Cancer,Y,Approved,Approved,100% (Same As Avg.),Small Molecule,Fibroblast Growth Factor Receptor (FGFR)^ KIT/c-KIT^ Platelet-derived growth factor receptor (PDGFR)^ Tyrosine Kinases^ VEGF Receptor (VEGFR),New Molecular Entity (NME),No,Oral (PO),N,N,Y,N,N,N,,,,02/13/15,05/28/15,03/26/15,,,,03/22/11,,,,03/22/11,10/31/08,07/15/05,N/A,,$   139.0,$   198.3,$   339.8,N/A,$   198.0,$   290.2,$   571.7,N/A,Q4 2018,"Biotoscana International, IQVIA Holdings Inc., Merck &amp; Co., Inc., SFJ Pharmaceuticals, Inc."
7833,297,20742,134,Lenvima,lenvatinib,"Eisai Co., Ltd.",ESALY,,Japan,Asia,,Oncology,Solid,Hepatocellular (Liver) Cancer (HCC) (Including Secondary Metastases),N,Approved,Approved,100% (Same As Avg.),Small Molecule,Fibroblast Growth Factor Receptor (FGFR)^ KIT/c-KIT^ Platelet-derived growth factor receptor (PDGFR)^ Tyrosine Kinases^ VEGF Receptor (VEGFR),New Molecular Entity (NME),No,Oral (PO),N,N,Y,Y,N,N,,,,08/15/18,08/23/18,03/23/18,,,07/24/17,02/01/13,,,,02/01/13,,,N/A,,$   139.0,$   198.3,$   339.8,N/A,$   198.0,$   290.2,$   571.7,N/A,Q4 2018,"Biotoscana International, IQVIA Holdings Inc., Merck &amp; Co., Inc., SFJ Pharmaceuticals, Inc."
7833,216,21789,134,Lenvima,lenvatinib,"Eisai Co., Ltd.",ESALY,,Japan,Asia,,Oncology,Solid,Renal Cell Cancer (RCC),N,Approved,Approved,100% (Same As Avg.),Small Molecule,Fibroblast Growth Factor Receptor (FGFR)^ KIT/c-KIT^ Platelet-derived growth factor receptor (PDGFR)^ Tyrosine Kinases^ VEGF Receptor (VEGFR),New Molecular Entity (NME),No,Oral (PO),N,N,N,Y,N,N,,,,05/13/16,08/25/16,,,,11/16/15,,,,,,02/01/11,05/21/10,N/A,,$   139.0,$   198.3,$   339.8,N/A,$   198.0,$   290.2,$   571.7,N/A,Q4 2018,"Biotoscana International, IQVIA Holdings Inc., Merck &amp; Co., Inc., SFJ Pharmaceuticals, Inc."
732,245,672,179,Letairis,ambrisentan,"Gilead Sciences, Inc.",GILD,California,United States,North America,83179741051,Cardiovascular,Pulmonary Arterial Hypertension,Pulmonary Arterial Hypertension (PAH) and Pulmonary Hypertension (PH),Y,Approved,Approved,100% (Same As Avg.),Small Molecule,Endothelin Receptor Type A (EDNRA),New Molecular Entity (NME),No,Oral (PO),Y,N,Y,N,N,N,,,,06/15/07,04/21/08,,,,12/18/06,01/08/04,10/15/02,,,01/12/04,,,87.5%,381.6,$   819.0,$   887.0,$   943.0,$   401.0,N/A,N/A,$   943.0,$   401.0,Q2 2019,"AbbVie Inc., GlaxoSmithKline plc"
2185,666,43799,8599,Leukine,sargramostim,"Partner Therapeutics, Inc.",,Massachusetts,United States,North America,,Not Specified,Other,Acute Radiation Syndrome (ARS),N,Approved,Approved,100% (Same As Avg.),Protein,Granulocyte Macrophage Colony-Stimulating Factor Receptor (GM-CSFR)/CD116,Biologic,No,"Intravenous (IV), Subcutaneous (SQ)",N,N,Y,N,N,N,,,,03/29/18,,,,,09/29/17,,,,,,,,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1929,440,3183,223,Levaquin,levofloxacin hydrate,Johnson & Johnson,JNJ,New Jersey,United States,North America,3.5783E+11,Infectious disease,"Antibacterial, Mycobacterial, or Fungal",Skin and Skin-Structure Infections (Antibacterial),N,Approved (Generic Competition),Approved,100% (Same As Avg.),Small Molecule,Gram-Negative Bacteria^ Topoisomerase II (DNA gyrase) and IV,Non-NME,No,"Intravenous (IV), Oral (PO)",N,N,N,,N,N,,,,09/14/00,,10/01/93,,,,,,,,,,,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Q4 2012,"Daiichi Sankyo Co., Ltd., Sanofi"
1929,673,19031,223,Levaquin,levofloxacin hydrate,Johnson & Johnson,JNJ,New Jersey,United States,North America,3.5783E+11,Infectious disease,"Antibacterial, Mycobacterial, or Fungal",Hospital Acquired (Nosocomial) Pneumonia (HAP) (Antibacterial),N,Approved (Generic Competition),Approved,100% (Same As Avg.),Small Molecule,Gram-Negative Bacteria^ Topoisomerase II (DNA gyrase) and IV,Non-NME,No,"Intravenous (IV), Oral (PO)",N,N,N,,N,N,,,,11/05/02,,10/01/93,,,01/04/02,,,,,,,,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Q4 2012,"Daiichi Sankyo Co., Ltd., Sanofi"
1706,137,2735,292,Levemir,insulin detemir,Novo Nordisk A/S,NVO,,Denmark,Europe,1.01779E+11,Endocrine,Diabetes Mellitus,"Diabetes Mellitus, Type II",Y,Approved,Approved,100% (Same As Avg.),Peptide,Insulin Receptor,New Molecular Entity (NME),No,Subcutaneous (SQ),N,N,N,N,N,N,,,,06/16/05,06/04/04,10/22/07,,,12/06/02,,,,,,,,100%,1265.2,N/A,"$  1,406.9","$  1,077.8",$   229.7,"$  2,564.6","$  2,131.0","$  1,753.7",$   398.6,Q1 2019,N/A
1706,157,3256,292,Levemir,insulin detemir,Novo Nordisk A/S,NVO,,Denmark,Europe,1.01779E+11,Endocrine,Diabetes Mellitus,"Diabetes Mellitus, Type I",Y,Approved,Approved,100% (Same As Avg.),Peptide,Insulin Receptor,New Molecular Entity (NME),No,Subcutaneous (SQ),N,N,N,N,N,N,,06/25/2015 - 08/31/2015,,06/17/05,06/01/04,10/22/07,,,12/06/02,,,,,,,,100%,457.7,N/A,"$  1,406.9","$  1,077.8",$   229.7,"$  2,564.6","$  2,131.0","$  1,753.7",$   398.6,Q1 2019,N/A
1922,160,3095,59,Levitra,vardenafil hydrochloride,Bayer AG,BAYRY,,Germany,Europe,,Urology,Male Sexual Dysfunction,Erectile Dysfunction (ED),Y,Approved (Generic Competition),Approved,100% (Same As Avg.),Small Molecule,Phosphodiesterase 5 (PDE5),New Molecular Entity (NME),No,Oral (PO),N,N,N,N,N,N,,,,08/19/03,03/06/03,,,,,,,,,,,,N/A,,N/A,N/A,$     0.0,$     0.0,N/A,N/A,$     0.0,$     0.0,Q4 2015,"GlaxoSmithKline plc, Merck &amp; Co., Inc."
18519,139,24284,882,Levothyroxine Sodium for Injection,levothyroxine sodium,Fresenius SE & Co. KGaA,FSNUY,,Germany,Europe,0,Endocrine,Thyroid,Hypothyroidism,N,Approved (Generic Competition),Approved,100% (Same As Avg.),Small Molecule,Thyroid hormone receptors (TRs),Non-NME,No,Intravenous (IV),N,N,N,N,N,N,,,,06/24/11,,,,,,,,,,,,,N/A,,$     0.0,$     0.0,$     0.0,$     0.0,$     0.0,$     0.0,$     0.0,$     0.0,N/A,N/A
2982,139,5085,312,Levoxyl,levothyroxine sodium,Pfizer Inc.,PFE,New York,United States,North America,2.03473E+11,Endocrine,Thyroid,Hypothyroidism,Y,Approved (Generic Competition),Approved,100% (Same As Avg.),Small Molecule,Thyroid hormone receptors (TRs),Non-NME,No,Oral (PO),N,N,N,,N,N,,,,05/25/01,,,,,,,,,,,,,N/A,,$     0.0,$     0.0,$     0.0,$     0.0,$     0.0,$     0.0,$     0.0,$     0.0,Q4 2009,N/A
1609,167,2572,395,Lexapro,escitalopram oxalate,Allergan plc,AGN,,Ireland,Europe,53945515162,Psychiatry,Unipolar Depression,Major Depressive Disorder (MDD),Y,Approved (Generic Competition),Approved,100% (Same As Avg.),Small Molecule,Serotonin Reuptake,Non-NME,No,Oral (PO),N,N,N,,N,N,,,,08/15/02,,04/22/11,,,03/23/01,08/27/99,,,,08/27/99,,,N/A,,N/A,$    51.8,$    64.9,$     5.5,N/A,$   402.0,$   514.3,$   125.0,Q1 2019,"Abbott Laboratories, Almirall Prodesfarma, S.A., H. Lundbeck A/S, Mitsubishi Tanabe Pharma Corporation, Mochida Pharmaceutical Co., Ltd."
1609,169,3024,395,Lexapro,escitalopram oxalate,Allergan plc,AGN,,Ireland,Europe,53945515162,Psychiatry,Anxiety,Generalized Anxiety Disorder (GAD),N,Approved (Generic Competition),Approved,100% (Same As Avg.),Small Molecule,Serotonin Reuptake,Non-NME,No,Oral (PO),N,N,N,,N,N,,,,12/18/03,,,,,,,,,,01/07/02,,,N/A,,N/A,$    51.8,$    64.9,$     5.5,N/A,$   402.0,$   514.3,$   125.0,Q1 2019,"Abbott Laboratories, Almirall Prodesfarma, S.A., H. Lundbeck A/S, Mitsubishi Tanabe Pharma Corporation, Mochida Pharmaceutical Co., Ltd."
40130,155,56129,8963,Lexette,halobetasol propionate,Mayne Pharma Group Limited,MYX: ASX,,Australia,Oceania,,Autoimmune/immunology,Psoriasis,Psoriasis,N,Approved,Approved,100% (Same As Avg.),Steroid,Glucocorticoid Receptor (GR),Non-NME,No,Topical,N,N,N,N,N,N,,,,05/24/18,,,,,07/28/17,,,,,,,,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
8179,1468,10109,814,Lexiscan,,"Astellas Pharma, Inc.",4503:JP,,Japan,Asia,,Cardiovascular,Coronary Artery Disease (General),Myocardial Perfusion Imaging,Y,Approved,Approved,100% (Same As Avg.),Small Molecule,Adenosine A2a Receptor,New Molecular Entity (NME),Yes,Intravenous (IV),N,N,N,N,N,N,,,,04/10/08,,,,,,,,,,,,,N/A,,N/A,N/A,N/A,N/A,$   660.0,$   663.0,N/A,N/A,Q4 2017,"General Electric, Gilead Sciences, Inc., Rapidscan Pharma Solutions, Inc."
30,78,43,180,Lexiva,fosamprenavir,GlaxoSmithKline plc,GSK,,United Kingdom,Europe,1.09197E+11,Infectious disease,Antiviral,HIV / AIDS,Y,Approved,Approved,100% (Same As Avg.),Small Molecule,HIV-1 protease (HIV PR),Non-NME,No,Oral (PO),Y,N,N,,N,N,,,,10/20/03,07/12/04,,,,12/20/02,,,,,,,,N/A,,$    39.0,N/A,N/A,$     0.0,$    69.0,N/A,N/A,$     0.0,Q4 2016,"Kissei Pharmaceutical Co., Ltd, Pfizer Inc."
