"Company ID","Company Name","Company Type (Public/Private)","Country","Market Cap","Currency","EBITDA Qtr","EBITDA Ann","EBITDA TTM","Total Revenue Qtr","Total Revenue Ann","Total Revenue TTM",
"3837","Nordmark Arzneimittel GmbH & Co. KG","Private","Germany","","","","","","","","",
"2718","Norgine B.V.","Private","Netherlands","","","","","","","","",
"4526","NormOxys, Inc.","Private","United States","","","","","","","","",
"3996","North Central Cancer Treatment Group","Private","United States","","","","","","","","",
"7796","Northern Biologics Inc.","Private","Canada","","","","","","","","",
"4735","Northern Therapeutics Inc.","Private","Canada","","","","","","","","",
"4562","Northlake International LLC","Private","United States","","","","","","","","",
"8860","NorthSea Therapeutics B.V","Private","Netherlands","","","","","","","","",
"3968","NorthStar Biotech, LLC","Private","United States","","","","","","","","",
"288","Northwest Biotherapeutics, Inc.","Public","United States","101131907","USD","-8257000","-52723000","-49590000","453000","336000","895000",
"3725","Northwestern University","Private","United States","","","","","","","","",
"2318","Noscira SA","Private","Spain","","","","","","","","",
"7981","NousCom AG","Private","Switzerland","","","","","","","","",
"4685","Nova Laboratories Limited","Private","United Kingdom","","","","","","","","",
"2667","NovaBay Pharmaceuticals, Inc.","Public","United States","10766261","USD","-1717000","-7216000","-5608000","3142000","18230000","15199000",
"5540","NovaBiotics Ltd","Private","United Kingdom","","","","","","","","",
"1152","NovaDel Pharma, Inc.","Public","United States","","USD","-781000","-2865000","-1711000","115000","2826000","2937000",
"3430","NovaDigm Therapeutics, Inc.","Private","United States","","","","","","","","",
"8955","Novadip Biosciences SA","Private","Belgium","","","","","","","","",
"8605","NovaGo Therapeutics AG","Private","Switzerland","","","","","","","","",
"5725","Novaliq GmbH","Private","Germany","","","","","","","","",
"4558","NovaMedica LLC","Private","Russia","","","","","","","","",
"4152","Novan Therapeutics","Public","United States","","","","","","","","",
"4097","NovaQuest Capital Management","Private","United States","","","","","","","","",
"289","Novartis AG","Public","Switzerland","204400001180","USD","0","0","","0","53166000000","",
"9197","NovaTarg Therapeutics, Inc","Private","United States","","","","","","","","",
"702","Novavax, Inc.","Public","United States","","","","","","","","",
"326","Novelion Therapeutics Inc.","Public","Canada","","","","","","","","",
"4096","Novellus Biopharma AG","Private","Switzerland","","","","","","","","",
"4901","NovelMed Therapeutics, Inc.","Private","United States","","","","","","","","",
"6163","Noveome Biotherapeutics, Inc.","Private","United States","","","","","","","","",
"291","NovImmune SA","Private","Switzerland","","","","","","","","",
"7607","Novita Pharmaceuticals, Inc.","Private","United States","","","","","","","","",
"292","Novo Nordisk A/S","Public","Denmark","102583220280","DKK","0","8410000000","","0","18014000000","",
"5207","NovoBiotic Pharmaceuticals, LLC","Private","United States","","","","","","","","",
"5601","NovoMedix LLC","Private","United States","","","","","","","","",
"7525","Novonco Therapeutics, Inc.","Private","United States","","","","","","","","",
"4528","Novoteris, LLC.","Private","United States","","","","","","","","",
"5038","Novus Therapeutics, Inc.","Public","United States","6885702","USD","-3496000","-13099000","-11576000","0","0","0",
"7900","Noxopharm Limited","Public","Australia","","","","","","","","",
"2715","NOXXON Pharma NV","Public","Germany","","","","","","","","",
"9083","NPO Petrovax Pharm LLC","Private","Russia","","","","","","","","",
"2251","NsGene A/S","Private","Denmark","","","","","","","","",
"8349","NT Pharmaceuticals Co., Ltd.","Private","China","","","","","","","","",
"7980","Nuance Biotech, Inc.","Private","China","","","","","","","","",
"5163","NuCana plc","Public","Scotland","","","","","","","","",
"1305","Nucleonics, Inc.","Private","United States","","","","","","","","",
"6378","Nucorion Pharmaceuticals, Inc.","Private","United States","","","","","","","","",
"4488","Numab Therapeutics AG","Private","Switzerland","","","","","","","","",
"7647","Numedicus Limited","Private","United Kingdom","","","","","","","","",
"1394","Nuo Therapeutics, Inc.","Public","United States","3321136","USD","-369922","-14420351","-9886577","260280","721045","756038",
"2697","Nuon Therapeutics, Inc.","Private","United States","","","","","","","","",
"8840","Nurix Therapeutics, Inc.","Private","United States","","","","","","","","",
"3343","Nuron Biotech, Inc.","Private","United States","","","","","","","","",
"7098","NuSirt Biopharma, Inc.","Private","United States","","","","","","","","",
"2586","Nutra Pharma Corp.","Public","United States","1608098","USD","-746764","-1258329","-1438620","43966","120979","137095",
"6415","Nutrinia Ltd.","Private","Israel","","","","","","","","",
"2795","Nuvo Pharmaceuticals, Inc.","Public","Canada","0","","","","","","","",
"7359","NuvOx Pharma, LLC","Private","United States","","","","","","","","",
"2727","NuVue Technologies","Private","United States","","","","","","","","",
"296","Nymox Pharmaceutical Corporation","Public","Canada","95279337","USD","0","-4718056","","0","2949509","",
"5832","NYU School of Medicine","Private","United States","","","","","","","","",
"4738","Oasmia Pharmaceutical AB","Public","Sweden","","SEK","0","0","","0","358000","",
"979","OBEcure Ltd.","Private","Israel","","","","","","","","",
"5565","Oberland Capital Management, LLC","Private","United States","","","","","","","","",
"4171","OBI Pharma, Inc.","Private","Taiwan","","","","","","","","",
"8774","Oblique Therapeutics AB","Private","Sweden","","","","","","","","",
"5596","ObsEva SA","Public","Switzerland","","","","","","","","",
"9068","Obsidian Therapeutics, Inc.","Private","United States","","","","","","","","",
"4527","Ockham Biotech Ltd.","Private","United Kingdom","","","","","","","","",
"2684","Octapharma AG","Private","Switzerland","","","","","","","","",
"7553","Ocugen Inc.","Private","United States","","","","","","","","",
"3910","Ocular Therapeutix, Inc.","Public","United States","182052497","USD","-14243000","-60281000","-52319000","498000","1923000","1973000",
"9012","Oculis SA","Private","Switzerland","","","","","","","","",
"8854","Ocumension Therapeutics","Private","China","","","","","","","","",
"4436","OcuNexus Therapeutics, Inc.","Private","United States","","","","","","","","",
"9256","Ocuphire Pharma, Inc.","Private","United States","","","","","","","","",
"6425","Odan Laboratories Ltd.","Private","Canada","","","","","","","","",
"7951","Odonate Therapeutics, Inc.","Public","United States","887997829","","","","","","","",
"5153","OGD2 Pharma SAS","Private","France","","","","","","","","",
"3499","Ohara Pharmaceutical Co., Ltd.","Private","Japan","","","","","","","","",
"8242","Ohm Oncology","Private","United States","","","","","","","","",
"5965","OiDE CapiSEA, Inc.","Private","Japan","","","","","","","","",
"9283","OKYO Pharma Limited","Public","United Kingdom","","","","","","","","",
"9108","Olatec Therapeutics LLC","Private","United States","","","","","","","","",
"8431","OliPass","Private","Korea (South)","","","","","","","","",
"9041","OliX Pharmaceuticals, Inc.","Public","Korea (South)","","","","","","","","",
"5012","Olympus Corporation","Public","United States","","","","","","","","",
"7786","Omaera Pharmaceuticals Ltd.","Private","Kenya","","","","","","","","",
"7787","OMEICOS Therapeutics GmbH","Private","Germany","","","","","","","","",
"2716","Omeros Corporation","Public","United States","952250893","USD","-35217000","-43344000","-107041000","4608000","64826000","21611000",
"2951","Omni Bio Pharmaceutical, Inc.","Public","United States","404626","USD","-123656","-1636846","-1102548","0","0","0",
"5574","Omnio AB","Private","Sweden","","","","","","","","",
"5651","Omnitura Therapeutics","Private","United States","","","","","","","","",
"5175","On Target Laboratories LLC","Private","United States","","","","","","","","",
"3556","OncBioMune Pharmaceuticals, Inc.","Public","United States","","","","","","","","",
"8920","OncoCare Therapeutics Inc.","Private","United States","","","","","","","","",
"6131","Oncoceutics, Inc.","Private","United States","","","","","","","","",
"5477","Oncodrone BV","Private","Netherlands","","","","","","","","",
"6512","OncoImmune, Inc.","Private","United States","","","","","","","","",
"3470","Oncolix, Inc.","Public","United States","","","","","","","","",
"8175","Oncologie, Inc.","Private","United States","","","","","","","","",
"9282","Oncology Pharma, Inc.","Public","United States","","","","","","","","",
"4249","Oncology Venture A/S","Public","Denmark","","","","","","","","",
"2991","Oncolys BioPharma, Inc.","Public","Japan","","","","","","","","",
"771","Oncolytics Biotech, Inc.","Public","Canada","8806617","CAD","0","-12382526","","0","0","",
"2999","Onconova Therapeutics, Inc.","Public","United States","13334417","USD","-5580000","-25649000","-23189000","120000","787000","1312000",
"4289","OncoPep, Inc.","Private","United States","","","","","","","","",
"4386","Oncopeptides AB","Public","Sweden","","","","","","","","",
"9111","Oncorus, Inc.","Private","United States","","","","","","","","",
"759","Oncoscience AG","Private","Germany","","","","","","","","",
"3335","OncoSec Medical Inc.","Public","United States","118692883","USD","-7470958","-35799813","-37439587","0","0","0",
"9232","OncoSenX, Inc.","Private","United States","","","","","","","","",
"4583","OncoSynergy Inc.","Private","United States","","","","","","","","",
"8030","OncoTartis, Inc.","Private","United States","","","","","","","","",
"3322","OncoTherapy Science, Inc.","Public","Japan","","","","","","","","",
"5875","OncoVent Co., Ltd. ","Private","China","","","","","","","","",
"8821","Oncovir, Inc.","Private","United States","","","","","","","","",
"1691","OncoVista Innovative Therapies Inc.","Public","United States","685553","USD","-317397","-2545326","-3404415","0","0","0",
"6231","Oncternal Therapeutics, Inc.","Public","United States","","","","","","","","",
"9262","OnKure, Inc.","Private","United States","","","","","","","","",
"844","Ono Pharmaceutical Company, Ltd.","Public","Japan","","","","","","","","",
"3785","Ontario Institute for Cancer Research","Private","Canada","","","","","","","","",
"1716","Onxeo SA","Public","France","","","","","","","","",
"4621","ONY, Inc.","Private","United States","","","","","","","","",
"3397","Opiant Pharmaceuticals, Inc. ","Public","United States","55140713","USD","-940000","-6898120","0","4366000","1550000","0",
"1327","Opko Health","Public","United States","1024380920","USD","-9486000","-177745000","-143368000","249815000","1067503000","1030893000",
"9019","Oppilan Pharma Inc.","Private","United States","","","","","","","","",
"3292","Opsona Therapeutics Ltd.","Private","Ireland","","","","","","","","",
"8244","Optera Therapeutics Corp.","Private","United States","","","","","","","","",
"3248","Opthea Limited","Public","Australia","0","","","","","","","",
"4325","OptiNose, Inc.","Public","United States","250251107","USD","-23228000","-48168000","-94537000","1902000","0","4042000",
"4986","Opus Bio","Private","United States","","","","","","","","",
"4671","Oracain","Private","Denmark","","","","","","","","",
"4110","Oragenics, Inc.","Public","United States","12927032","USD","-2756964","-6652515","-8551123","0","0","0",
"2118","Oramed Pharmaceuticals Inc.","Public","Israel","55610748","USD","-4638000","-13521000","-15428000","674000","2449000","2512000",
"4920","Orano Med","Private","United States","","","","","","","","",
"8257","Orbis Biosciences, Inc. ","Private","United States","","","","","","","","",
"7788","Orbit Discovery Ltd.","Private","United Kingdom","","","","","","","","",
"4363","Orbsen Therapeutics Ltd.","Private","Ireland","","","","","","","","",
"5459","Orbus Therapeutics, Inc.","Private","United States","","","","","","","","",
