Company ID,Company Name,Symbol,Company Type (Public/Private),Company Group,Country,Market Cap,Currency,Number of Employees Qtr,Number of Employees Ann,Number of Employees TTM
5726,HEC Pharm Group,,Private,Biotech Industry,China,,,,,
5729,"Productos Medix, S.A de S.V ",,Private,Biotech Industry,Mexico,,,,,
5731,AVROBIO Inc.,AVRO,Public,Biotech Industry,United States,,,,,
5732,Mycenax Biotech Inc.,4726:TT,Public,Biotech Industry,Taiwan,,,,,
5735,International Partnership for Microbicides,,Private,Biotech Industry,United States,,,,,
5736,Immunicum AB,IMMU:SS,Public,Biotech Industry,Sweden,,,,,
5738,Forty Seven Inc.,FTSV,Public,Biotech Industry,United States,,,,,
5740,Precision BioSciences Inc.,DTIL,Public,Biotech Industry,United States,,,,,
5742,"Soleno Therapeutics, Inc.",SLNO,Public,Biotech Industry,United States,38904962,USD,0,12,0
5744,Myelo Therapeutics GmbH,,Private,Biotech Industry,Germany,,,,,
5745,China Medical System Holdings Limited,CHSYF,Public,Biotech Industry,China,,,,,
5746,Haisco Pharmaceutical Group,SHE: 00265,Public,Biotech Industry,China,,,,,
5754,"Crescita Therapeutics, Inc.",TSX:CTX,Public,Biotech Industry,Canada,,,,,
5772,"GreenPeptide Co., Ltd.",,Private,Biotech Industry,Japan,,,,,
5783,"The Cooper Companies, Inc.",COO,Public,Biotech Industry,United States,,USD,0,340,0
5789,Phynova Group Ltd.,,Private,Biotech Industry,United Kingdom,,,,,
5810,"Pressure BioSciences, Inc.",PBIO,Public,Biotech Industry,United States,4642391,USD,0,14,0
5817,"Aytu BioScience, Inc.",AYTU,Public,Biotech Industry,United States,11656037,USD,0,57,0
5820,LiPlasome Pharma ApS,,Private,Biotech Industry,Denmark,,,,,
5821,Destiny Pharma plc,DEST:LN,Public,Biotech Industry,United Kingdom,,,,,
5826,Enzychem Lifesciences Corporation,,Private,Biotech Industry,Korea (South),,,,,
5827,"Integrated BioTherapeutics, Inc.",,Private,Biotech Industry,United States,,,,,
5829,National Cancer Institute,,Private,Biotech Industry,United States,,,,,
5832,NYU School of Medicine,,Private,Biotech Industry,United States,,,,,
5834,Autifony Therapeutics Limited,,Private,Biotech Industry,United Kingdom,,,,,
5842,"Adgero Biopharmaceuticals, Inc.",,Private,Biotech Industry,United States,,,,,
5843,ImmunoMet Therapeutics,,Private,Biotech Industry,Korea (South),,,,,
5852,PeptiMimesis Pharma,,Private,Biotech Industry,France,,,,,
5855,PharmaResearch Products Ltd.,,Private,Biotech Industry,Korea (South),,,,,
5856,"Tizona Therapeutics, Inc.",,Private,Biotech Industry,United States,,,,,
5857,Lokon Pharma AB,,Private,Biotech Industry,Sweden,,,,,
5858,Lumos Pharma,,Private,Biotech Industry,United States,,,,,
5860,"Pharmatrophix, Inc.",,Private,Biotech Industry,United States,,,,,
5861,Wockhardt Limited,WPL:IN,Public,Biotech Industry,India,,,,,
5862,TheraTest Laboratories Inc.,,Private,Biotech Industry,United States,,,,,
5864,"Microlin Bio, Inc.",MICB,Public,Biotech Industry,United States,,USD,0,0,0
5865,"Asana BioSciences, LLC",,Private,Biotech Industry,United States,,,,,
5869,Arch Biopartners Inc.,ACHFF,Public,Biotech Industry,Canada,,,,,
5870,MabQuest SA,,Private,Biotech Industry,Switzerland,,,,,
5873,TARIS Biomedical LLC,,Private,Biotech Industry,United States,,,,,
5874,"IGXBio, Inc.",,Private,Biotech Industry,United States,,,,,
5875,"OncoVent Co., Ltd. ",,Private,Biotech Industry,China,,,,,
5876,Topas Therapeutics GMBH,,Private,Biotech Industry,Germany,,,,,
5877,"GRI Bio, Inc. ",,Private,Biotech Industry,United States,,,,,
5878,"Multimeric Biotherapeutics, Inc.",,Private,Biotech Industry,United States,,,,,
5881,"Catalent, Inc",CTLT,Public,Biotech Industry,United States,7726515847,USD,0,10700,0
5882,Hovione LLC,,Private,Pharmaceutical Industry,Portugal,,,,,
5884,Formycon AG,FYB:GR,Public,Biotech Industry,Germany,,,,,
5891,Santo Holding GMBH,,Private,Biotech Industry,Germany,,,,,
5894,Gadeta B.V.,,Private,Biotech Industry,Netherlands,,,,,
5897,Orphelia Pharma SA,,Private,Biotech Industry,France,,,,,
5899,"Dova Pharmaceuticals, Inc.",DOVA,Public,Biotech Industry,United States,409523502,USD,0,33,0
5901,"X-Chem, Inc.",,Private,Biotech Industry,United States,,,,,
5915,"AOBiome, LLC",,Private,Biotech Industry,United States,,,,,
5919,"REMD Biotherapeutics, Inc.",,Private,Biotech Industry,United States,,,,,
5927,"NeOnc Technologies, Inc.",,Private,Biotech Industry,United States,,,,,
5930,"Gemphire Therapeutics, Inc.",GEMP,Public,Biotech Industry,United States,7988630,USD,0,18,0
5941,"Navitor Pharmaceuticals, Inc.",,Private,Biotech Industry,United States,,,,,
5959,Aerogen Inc.,,Private,Biotech Industry,Ireland,,,,,
5962,Rhodes Pharmaceuticals L.P.,,Private,Biotech Industry,United States,,,,,
5965,"OiDE CapiSEA, Inc.",,Private,Biotech Industry,Japan,,,,,
5979,Oxford BioTherapeutics,,Private,Biotech Industry,United Kingdom,,,,,
5995,"Pragma Pharmaceuticals, LLC ",,Private,Biotech Industry,France,,,,,
5996,"Proteus Digital Health, Inc.",,Private,Biotech Industry,United States,,,,,
5999,Eyevensys S.A.S.,,Private,Biotech Industry,France,,,,,
6000,"FLAG Therapeutics, Inc.",,Private,Biotech Industry,United States,,,,,
6005,"Leidos, Inc.",LDOS,Public,Biotech Industry,United States,,,,,
6010,Crossject,,Private,Biotech Industry,France,,,,,
6012,"Kurve Technology, Inc.",,Private,Biotech Industry,United States,,,,,
6024,"Beyond Air, Inc.",XAIR,Public,Biotech Industry,Israel,,,,,
6028,Laboratoire Aguettant,,Private,Biotech Industry,France,,,,,
6042,"Respira Therapeutics, Inc.",,Private,Biotech Industry,United States,,,,,
6043,PolyPid Ltd,,Private,Biotech Industry,Israel,,,,,
6080,"Medy-Tox, Inc.",086900.KQ,Public,Biotech Industry,Korea (South),,,,,
6091,"Impel NeuroPharma, Inc.",,Private,Biotech Industry,United States,,,,,
6097,"BioQ Pharma, Inc.",,Private,Biotech Industry,United States,,,,,
6107,XL-protein GmbH,,Private,Biotech Industry,Germany,,,,,
6110,Imara Inc.,,Private,Biotech Industry,United States,,,,,
6111,"Ennaid Therapeutics, Inc.",,Private,Biotech Industry,United States,,,,,
6114,Bharat Biotech,,Private,Biotech Industry,India,,,,,
6116,"Cenna Biosciences, Inc.",,Private,Biotech Industry,United States,,,,,
6117,WntResearch AB,WNT.ST,Public,Biotech Industry,Sweden,,,,,
6118,MicroVAX LLC,,Private,Biotech Industry,United States,,,,,
6119,MedPacto Inc.,,Private,Biotech Industry,Korea (South),,,,,
6120,BriaCell Therapeutics Corp,BCT.V,Public,Biotech Industry,Canada,,,,,
6123,Replikins Ltd. ,,Private,Biotech Industry,United States,,,,,
6124,"Cantex Pharmaceuticals, Inc.",,Private,Biotech Industry,United States,,,,,
6125,"SynDevRx, Inc. ",,Private,Biotech Industry,United States,,,,,
6126,N&N Pharmaceuticals Inc.,,Private,Biotech Industry,United States,,,,,
6127,"VLP Therapeutics, LLC.",,Private,Biotech Industry,United States,,,,,
6129,Sinergium Biotech,,Private,Biotech Industry,Argentina,,,,,
6130,LondonPharma Ltd.,,Private,Biotech Industry,United Kingdom,,,,,
6131,"Oncoceutics, Inc.",,Private,Biotech Industry,United States,,,,,
6132,"Rafael Pharmaceuticals, Inc.",,Private,Biotech Industry,United States,,,,,
6133,"TwoCells Co., Ltd.",,Private,Biotech Industry,Japan,,,,,
6136,Karos Pharmaceuticals,,Private,Biotech Industry,United States,,,,,
6138,Vaxon Biotech,,Private,Biotech Industry,France,,,,,
6139,"Synlogic, Inc.",SYBX,Public,Biotech Industry,United States,,USD,0,63,0
6141,"Nemucore Medical Innovations, Inc.",,Private,Biotech Industry,United States,,,,,
6147,Proveca Ltd.,,Private,Biotech Industry,United Kingdom,,,,,
6148,Cassiopea SpA,SIX:SKIN,Public,Biotech Industry,Italy,,,,,
6152,"InSitu Technologies, Inc.",,Private,Medical Technology ,United States,,,,,
6157,"Kastle Therapeutics, LLC",,Private,Biotech Industry,United States,,,,,
6158,Thera Neuropharma,,Private,Biotech Industry,United States,,,,,
6159,"CerRx, Inc.",,Private,Biotech Industry,United States,,,,,
6160,QureTech Bio AB,,Private,Biotech Industry,Sweden,,,,,
6162,Cynvec LLC,,Private,Biotech Industry,United States,,,,,
6163,"Noveome Biotherapeutics, Inc.",,Private,Biotech Industry,United States,,,,,
6164,WAVE Life Sciences Ltd.,WVE,Public,Biotech Industry,Singapore,628755827,USD,0,168,0
6165,Affilogic,,Private,Biotech Industry,France,,,,,
6166,Vitaeris Inc.,,Private,Biotech Industry,Canada,,,,,
6168,"Gritstone Oncology, Inc.",GRTS,Public,Biotech Industry,United States,274412010,,,,
6170,SpineThera,,Private,Biotech Industry,United States,,,,,
6172,"Kv1.3 Therapeutics, Inc.",,Private,Biotech Industry,United States,,,,,
6181,"Melior Pharmaceuticals II, LLC",,Private,Biotech Industry,United States,,,,,
6182,Celixir Limited,,Private,Biotech Industry,United Kingdom,,,,,
6185,"ESSA Pharma, Inc.",EPIX,Public,Biotech Industry,Canada,12707415,USD,15,15,
6188,NanoProteagen,,Private,Biotech Industry,United States,,,,,
6194,"Purpose Co., Ltd",,Private,Biotech Industry,Japan,,,,,
6201,"Sydys Corporation, Inc.",SYYC,Public,Biotech Industry,United States,,USD,0,2,0
6212,"IDAC Theranostics, Inc.",,Private,Biotech Industry,Japan,,,,,
6216,Themis Medicare Ltd,530199,Public,Biotech Industry,India,,,,,
6219,Orsenix Holdings BV,,Private,Biotech Industry,Netherlands,,,,,
6221,Noden Pharma DAC,,Private,Biotech Industry,Ireland,,,,,
6226,"AIVITA Biomedical, Inc. ",,Private,Biotech Industry,United States,,,,,
6227,"Carna Biosciences, Inc.",4572.JP,Public,Biotech Industry,Japan,,,,,
6228,Emotional Brain BV,,Private,Biotech Industry,Netherlands,,,,,
6229,BioRap Technologies Ltd.,,Private,Biotech Industry,Israel,,,,,
6230,Lipidor AB,,Private,Biotech Industry,Sweden,,,,,
6231,"Oncternal Therapeutics, Inc.",ONCT,Public,Biotech Industry,United States,,,,,
6234,Harvest One Cannabis Inc.,TSXV:HVT,Public,Biotech Industry,Canada,,,,,
6241,Myovant Sciences Ltd.,MYOV,Public,Biotech Industry,United Kingdom,523966768,USD,0,86,0
6243,Syros Pharmaceuticals,SYRS,Public,Biotech Industry,United States,364479361,USD,0,56,0
6245,"EpimAb Biotherapeutics, Inc.",,Private,Biotech Industry,China,,,,,
6246,Anagenesis Biotechnologies,,Private,Biotech Industry,France,,,,,
6247,"ENDECE, LLC",,Private,Biotech Industry,United States,,,,,
6249,"Cirius Therapeutics, Inc.",CSTX,Public,Biotech Industry,United States,,,,,
6255,"Espero Biopharma, Inc.",,Private,Biotech Industry,United States,,,,,
6257,Vaximm AG,,Private,Biotech Industry,Switzerland,,,,,
6263,Metabolys SAS,,Private,Biotech Industry,France,,,,,
6265,"Thesan Pharmaceuticals, Inc.",,Private,Biotech Industry,United States,,,,,
6268,"Pint Pharma International S.A.,",,Private,Biotech Industry,Austria,,,,,
6269,Baylor College of Medicine,,Private,Biotech Industry,United States,,,,,
6272,Alveonix,,Private,Biotech Industry,Switzerland,,,,,
6277,"Alissa Pharma, LLC",,Private,Biotech Industry,United States,,,,,
6292,leadXpro AG,,Private,Biotech Industry,Switzerland,,,,,
6293,Pliant Therapeutics,,Private,Biotech Industry,United States,,,,,
6303,Sernova Corporation,SEOVF,Public,Biotech Industry,Canada,,,,,
6304,Medicenna Therapeutics Corp.,MDNAF,Public,Biotech Industry,Canada,,,,,
6321,"Huapont Life Sciences Co., Ltd. ",,Public,Biotech Industry,China,,,,,
6325,Cypralis Limited,,Private,Biotech Industry,United Kingdom,,,,,
6326,"Aptinyx, Inc.",APTX,Public,Biotech Industry,United States,,,,,
6327,Russian Pharmaceutical Technologies LLC,,Private,Biotech Industry,Russia,,,,,
6331,"PellePharm, Inc.",,Private,Biotech Industry,United States,,,,,
6336,"Enzyvant Therapeutics, Inc.",,Private,Biotech Industry,United States,,,,,
6343,Sun Pharma Advanced Research Company Ltd.,SPARC,Public,Biotech Industry,India,,,,,
6345,"Jounce Therapeutics, Inc.",JNCE,Public,Biotech Industry,United States,119683811,USD,0,112,0
6352,"Chronos Therapeutics, Ltd.",,Private,Biotech Industry,United Kingdom,,,,,
6357,"Targazyme, Inc.",,Private,Biotech Industry,United States,,,,,
6361,Verseon Corporation,AIM: VSN,Public,Biotech Industry,United States,,,,,
6373,Relief Therapeutics Holding AG,SIX:RLF,Public,Biotech Industry,Switzerland,,,,,
6374,Actinogen Medical,ASX:ACW,Public,Biotech Industry,Australia,,,,,
6376,Western Oncolytics Ltd.,,Private,Biotech Industry,United States,,,,,
6378,"Nucorion Pharmaceuticals, Inc.",,Private,Biotech Industry,United States,,,,,
6381,Aptevo Therapeutics Inc.,APVO,Public,Biotech Industry,United States,16845731,,,,
6383,"Rafa Laboratories, Ltd.",,Private,Biotech Industry,Israel,,,,,
6388,Adlai Nortye,,Private,Biotech Industry,China,,,,,
6389,"Morishita Jintan Co., Ltd.",4524 (TSE),Public,Biotech Industry,Japan,,,,,
6393,"Eureka Therapeutics, Inc.",,Private,Biotech Industry,United States,,,,,
6400,"Menlo Therapeutics, Inc.",MNLO,Public,Biotech Industry,United States,,,,,
6401,"Velocity Pharmaceutical Development, LLC",,Private,Biotech Industry,United States,,,,,
6407,ChemomAb Ltd.,,Private,Biotech Industry,Israel,,,,,
6408,Ermes Medical Company,,Private,Biotech Industry,United States,,,,,
6409,Sanquin,,Private,Biotech Industry,Netherlands,,,,,
6410,iCell Gene Therapeutics,,Private,Biotech Industry,United States,,,,,
6415,Nutrinia Ltd.,,Private,Biotech Industry,Israel,,,,,
6422,Remedy Pharmaceuticals Inc.,,Private,Biotech Industry,United States,,,,,
6423,"Patagonia Pharmaceuticals, LLC",,Private,Biotech Industry,United States,,,,,
6424,Cyon Therapeutics Inc.,,Private,Biotech Industry,Canada,,,,,
6425,Odan Laboratories Ltd.,,Private,Biotech Industry,Canada,,,,,
6426,SAB Biotherapeutics Inc,,Private,Biotech Industry,United States,,,,,
6430,Acesion Pharma ApS,,Private,Biotech Industry,Denmark,,,,,
6432,Amo Pharma Limited,,Private,Biotech Industry,United Kingdom,,,,,
6433,Qaam Pharmaceuticals LLC,,Private,Biotech Industry,United States,,,,,
6434,Productos Científicos S.A. de C.V.,,Private,Biotech Industry,Mexico,,,,,
6439,Vyome Biosciences Private Limited,,Private,Biotech Industry,India,,,,,
6444,Baltic Bio AB,,Private,Biotech Industry,Germany,,,,,
6450,Athena Vision,,Private,Biotech Industry,United Kingdom,,,,,
6452,Videregen Limited,,Private,Biotech Industry,United Kingdom,,,,,
6456,"Atlantic Bio Sci, LLC",,Private,Biotech Industry,United States,,,,,
6463,"BioNet-Asia Co., Ltd.",,Private,Biotech Industry,Thailand,,,,,
6465,Redx Pharma Plc,AIM: REDX,Public,Biotech Industry,United Kingdom,,,,,
6466,Cynata Therapeutics Limited,ASX:CYP,Public,Biotech Industry,Australia,,,,,
6471,"Fulcrum Therapeutics, Inc.",FULC,Private,Biotech Industry,United States,,,,,
6484,PET Pharm Biotech Co. Ltd,,Private,Biotech Industry,Taiwan,,,,,
6487,Rexgenero Ltd.,,Private,Biotech Industry,United Kingdom,,,,,
6488,"NeRRe Therapeutics, Ltd.",,Private,Biotech Industry,United Kingdom,,,,,
6505,Atheric Pharmaceutical LLC,,Private,Biotech Industry,United States,,,,,
6512,"OncoImmune, Inc.",,Private,Biotech Industry,United States,,,,,
6519,Pharmatronic Co.,,Public,Biotech Industry,Korea (South),,,,,
6520,L.E.A.F. Pharmaceuticals LLC,,Private,Biotech Industry,United States,,,,,
6525,"Symbiotix Biotherapies, Inc.",,Private,Biotech Industry,United States,,,,,
6528,Artios Pharma Ltd.,,Private,Biotech Industry,United Kingdom,,,,,
6547,Phosplatin Therapeutics,,Private,Biotech Industry,United States,,,,,
6548,QBiotics,,Private,Biotech Industry,Australia,,,,,
6550,ACEA Biosciences Inc.,,Private,Biotech Industry,United States,,,,,
6564,NatureWise Biotech & Medicals Corporation,4732:TT,Public,Biotech Industry,Taiwan,,,,,
6571,Metuchen Pharmaceuticals LLC,,Private,Biotech Industry,United States,,,,,
6573,"Apollomics, Inc.",,Private,Biotech Industry,United States,,,,,
6575,Hengkang Medical Group Corporation Limited,2219,Public,Biotech Industry,China,,,,,
6576,"Boryung Pharmaceutical Co., Ltd.",KRX:00385,Public,Biotech Industry,Korea (South),,,,,
6580,NanoMedSyn,,Private,Biotech Industry,France,,,,,
6581,PlumeStars srl,,Private,Biotech Industry,Italy,,,,,
6587,Thermalin Diabetes LLC,,Private,Biotech Industry,United States,,,,,
6588,"Sensulin, LLC",,Private,Biotech Industry,United States,,,,,
6590,"Kato Pharmaceuticals, Inc.",,Private,Biotech Industry,United States,,,,,
6591,GLG Pharma S.A.,,Private,Biotech Industry,United States,,,,,
6601,"Accelerated Pharma, Inc.",,Private,Biotech Industry,United States,,,,,
6608,"Zucara Therapeutics, Inc.",,Private,Biotech Industry,Canada,,,,,
6610,StrykaGen,,Private,Biotech Industry,United States,,,,,
6612,"Diazyme Laboratories, Inc.",,Private,Biotech Industry,United States,,,,,
6613,Allied Minds plc,ALLWF,Public,Biotech Industry,United States,,,,,
6614,"Euclises Pharmaceuticals, Inc.",,Private,Biotech Industry,United States,,,,,
6615,"Keystone Nano, Inc.",,Private,Biotech Industry,United States,,,,,
6618,"DEKK-TEC, Inc.",,Private,Biotech Industry,United States,,,,,
6620,Botanix Pharmaceuticals Limited,BOT:AU,Public,Biotech Industry,United States,,,,,
6622,"JDP Therapeutics, Inc.",,Private,Biotech Industry,United States,,,,,
6623,"TrioxBio, Inc.",,Private,Biotech Industry,Israel,,,,,
6624,"CSPC Pharmaceutical Group Co., Ltd.",CHPTY,Public,Biotech Industry,China,,,,,
6625,"Dark Canyon Laboratories, LLC",,Private,Biotech Industry,United States,,,,,
6630,"Resonant Therapeutics, Inc.",,Private,Biotech Industry,United States,,,,,
6631,"Shijiazhuang Yiling Pharmaceutical Co.,Ltd",002603:CH,Public,Biotech Industry,China,,,,,
6632,"Cancer Targeted Technology, LLC",,Private,Biotech Industry,United States,,,,,
6633,Cetylite Industries Inc.,,Private,Biotech Industry,United States,,,,,
6645,Corvidia Therapeutics,,Private,Biotech Industry,United States,,,,,
6647,Vaccibody AS,,Private,Biotech Industry,Norway,,,,,
6650,NeoTx Therapeutics Ltd.,,Private,Biotech Industry,Israel,,,,,
6653,"Hill Dermaceuticals, Inc.",,Private,Biotech Industry,United States,,,,,
6659,"StemImmune, LLC",,Private,Biotech Industry,United States,,,,,
6661,Belvit Pharma GmbH,,Private,Biotech Industry,Switzerland,,,,,
6667,"VenatoRx Pharmaceuticals, Inc.",,Private,Biotech Industry,United States,,,,,
6670,"ViaMune, Inc.",,Private,Biotech Industry,United States,,,,,
6694,Allakos Inc.,ALLK,Public,Biotech Industry,United States,3644885256,,,,
6706,Genexine Inc.,,Private,Biotech Industry,Korea (South),,,,,
6707,Amplyx Pharmaceuticals,,Private,Biotech Industry,United States,,,,,
6709,Tasly Pharmaceutical Group Co. Ltd.,SH:600535,Public,Biotech Industry,China,,,,,
6718,PharmAkea Inc.,,Private,Biotech Industry,United States,,,,,
6727,Emergex Vaccines Ltd,,Private,Biotech Industry,United Kingdom,,,,,
6729,"Keystone Biologics, Inc.",,Private,Biotech Industry,United States,,,,,
6733,"Turnstone Biologics, Inc.",,Private,Biotech Industry,Canada,,,,,
6740,"Vivelix Pharmaceuticals, Ltd.",,Private,Biotech Industry,United States,,,,,
6743,"jCyte, Inc.",,Private,Biotech Industry,United States,,,,,
6745,Abpro-Labs,,Private,Biotech Industry,United States,,,,,
6747,Orchard Therapeutics Limited,ORTX,Public,Biotech Industry,United Kingdom,,,,,
6748,Carlyle Investment Management L.L.C.,CG,Public,Biotech Industry,United States,,,,,
6753,Bicycle Therapeutics Limited,,Private,Biotech Industry,United Kingdom,,,,,
6769,NeuroproteXeon Inc.,,Private,Biotech Industry,United States,,,,,
6777,Algernon Pharmaceuticals Inc.,AGN,Public,Biotech Industry,Canada,,,,,
6784,Corestem Inc.,166480:KS,Public,Biotech Industry,Korea (South),,,,,
6785,Arcturus Therapeutics Ltd.,ARCT,Public,Biotech Industry,United States,,,,,
6788,Revimmune Inc.,,Private,Biotech Industry,United States,,,,,
6794,AngioSoma Inc.,SOAN,Public,Biotech Industry,United States,,,,,
6798,Consilient Health Ltd.,,Private,Biotech Industry,Ireland,,,,,
6800,Mithra Pharmaceuticals SA,MITRA:BB,Public,Biotech Industry,Belgium,,,,,
6802,BioAtla LLC,,Private,Biotech Industry,United States,,,,,
6803,"Beijing Sinobioway Group Company, Limited ",,Private,Biotech Industry,China,,,,,
